#Table: J/PASP/110/863/g8v.dat.gz (cdsarc.u-strasbg.fr)
-----------------------------------------------------------------------------
 lambda|    nflam|  sdnflam|      fsv|       fg|       fj|       fs|       fk
 6375.0| 0.924310| 0.022652| 0.000000| 0.000000| 0.898811| 0.925739| 0.948381
 6380.0| 0.920967| 0.024717| 0.000000| 0.000000| 0.893444| 0.921882| 0.947573
 6385.0| 0.916156| 0.023479| 0.000000| 0.000000| 0.887747| 0.922867| 0.937852
 6390.0| 0.903970| 0.026563| 0.000000| 0.000000| 0.870986| 0.914920| 0.926004
 6395.0| 0.892401| 0.025279| 0.000000| 0.000000| 0.863190| 0.895745| 0.918268
 6400.0| 0.889124| 0.023533| 0.000000| 0.000000| 0.861996| 0.892077| 0.913298
 6405.0| 0.891317| 0.019031| 0.000000| 0.000000| 0.868399| 0.896399| 0.909154
 6410.0| 0.887358| 0.023018| 0.000000| 0.000000| 0.859720| 0.893253| 0.909102
 6415.0| 0.892016| 0.023092| 0.000000| 0.000000| 0.865229| 0.895329| 0.915489
 6420.0| 0.896173| 0.024857| 0.000000| 0.000000| 0.867548| 0.899222| 0.921749
 6425.0| 0.902499| 0.020203| 0.000000| 0.000000| 0.878173| 0.907885| 0.921440
 6430.0| 0.896856| 0.024522| 0.000000| 0.000000| 0.866493| 0.906562| 0.917514
 6435.0| 0.893594| 0.021850| 0.000000| 0.000000| 0.867355| 0.899202| 0.914224
 6440.0| 0.896179| 0.018021| 0.000000| 0.000000| 0.873930| 0.902989| 0.911618
 6445.0| 0.896793| 0.017957| 0.000000| 0.000000| 0.874098| 0.907427| 0.908855
 6450.0| 0.882702| 0.028940| 0.000000| 0.000000| 0.846549| 0.895798| 0.905759
 6455.0| 0.885635| 0.021908| 0.000000| 0.000000| 0.858227| 0.895767| 0.902910
 6460.0| 0.884880| 0.021062| 0.000000| 0.000000| 0.858988| 0.892393| 0.903260
 6465.0| 0.884704| 0.025607| 0.000000| 0.000000| 0.853889| 0.891461| 0.908761
 6470.0| 0.897396| 0.016702| 0.000000| 0.000000| 0.878462| 0.898743| 0.914982
 6475.0| 0.899815| 0.014597| 0.000000| 0.000000| 0.884565| 0.898424| 0.916455
 6480.0| 0.898540| 0.011532| 0.000000| 0.000000| 0.884957| 0.900722| 0.909940
 6485.0| 0.891318| 0.010122| 0.000000| 0.000000| 0.878781| 0.899858| 0.895314
 6490.0| 0.870287| 0.016197| 0.000000| 0.000000| 0.849961| 0.878201| 0.882699
 6495.0| 0.842295| 0.036232| 0.000000| 0.000000| 0.802783| 0.841935| 0.882166
 6500.0| 0.867084| 0.026558| 0.000000| 0.000000| 0.835801| 0.872120| 0.893332
 6505.0| 0.898275| 0.017664| 0.000000| 0.000000| 0.876015| 0.907739| 0.911072
 6510.0| 0.905777| 0.017516| 0.000000| 0.000000| 0.884490| 0.911090| 0.921749
 6515.0| 0.900762| 0.014131| 0.000000| 0.000000| 0.884946| 0.901465| 0.915877
 6520.0| 0.902242| 0.005473| 0.000000| 0.000000| 0.897974| 0.899650| 0.909102
 6525.0| 0.907511| 0.007237| 0.000000| 0.000000| 0.900141| 0.906496| 0.915897
 6530.0| 0.906393| 0.012422| 0.000000| 0.000000| 0.893922| 0.904356| 0.920901
 6535.0| 0.905525| 0.003723| 0.000000| 0.000000| 0.901866| 0.904787| 0.909921
 6540.0| 0.903377| 0.000386| 0.000000| 0.000000| 0.903319| 0.903554| 0.903260
 6545.0| 0.898965| 0.012347| 0.000000| 0.000000| 0.892663| 0.889736| 0.914496
 6550.0| 0.883330| 0.010173| 0.000000| 0.000000| 0.874383| 0.879803| 0.895804
 6555.0| 0.836298| 0.018081| 0.000000| 0.000000| 0.850106| 0.845187| 0.813602
 6560.0| 0.769060| 0.015678| 0.000000| 0.000000| 0.786942| 0.767554| 0.752684
 6565.0| 0.781740| 0.008171| 0.000000| 0.000000| 0.775766| 0.777428| 0.792027
 6570.0| 0.849883| 0.016452| 0.000000| 0.000000| 0.833180| 0.847482| 0.868986
 6575.0| 0.880489| 0.021703| 0.000000| 0.000000| 0.858769| 0.876807| 0.905890
 6580.0| 0.892140| 0.011904| 0.000000| 0.000000| 0.881236| 0.888590| 0.906594
 6585.0| 0.889365| 0.004875| 0.000000| 0.000000| 0.883667| 0.890191| 0.894238
 6590.0| 0.878691| 0.007778| 0.000000| 0.000000| 0.870621| 0.877860| 0.887591
 6595.0| 0.875933| 0.019134| 0.000000| 0.000000| 0.855635| 0.874675| 0.897490
 6600.0| 0.890025| 0.014838| 0.000000| 0.000000| 0.875227| 0.887420| 0.907429
 6605.0| 0.890758| 0.009269| 0.000000| 0.000000| 0.881263| 0.889537| 0.901474
 6610.0| 0.889896| 0.002716| 0.000000| 0.000000| 0.887788| 0.888569| 0.893332
 6615.0| 0.900291| 0.005854| 0.000000| 0.000000| 0.907582| 0.895532| 0.897760
 6620.0| 0.899868| 0.003354| 0.000000| 0.000000| 0.898020| 0.897491| 0.904092
 6625.0| 0.892429| 0.006067| 0.000000| 0.000000| 0.887103| 0.890318| 0.899867
 6630.0| 0.883085| 0.006140| 0.000000| 0.000000| 0.879070| 0.879318| 0.890867
 6635.0| 0.875486| 0.010228| 0.000000| 0.000000| 0.863940| 0.876211| 0.886306
 6640.0| 0.879695| 0.010070| 0.000000| 0.000000| 0.868825| 0.879394| 0.890867
 6645.0| 0.885045| 0.016648| 0.000000| 0.000000| 0.868441| 0.882127| 0.904569
 6650.0| 0.894668| 0.015114| 0.000000| 0.000000| 0.881623| 0.889082| 0.913298
 6655.0| 0.893776| 0.009463| 0.000000| 0.000000| 0.886352| 0.889350| 0.905625
 6660.0| 0.882344| 0.010304| 0.000000| 0.000000| 0.873255| 0.878798| 0.894979
 6665.0| 0.876994| 0.015585| 0.000000| 0.000000| 0.861817| 0.873689| 0.895475
 6670.0| 0.883621| 0.012407| 0.000000| 0.000000| 0.873719| 0.878034| 0.899110
 6675.0| 0.880318| 0.012870| 0.000000| 0.000000| 0.870123| 0.874418| 0.896413
 6680.0| 0.877648| 0.013489| 0.000000| 0.000000| 0.865636| 0.873152| 0.894155
 6685.0| 0.887260| 0.009467| 0.000000| 0.000000| 0.880334| 0.882258| 0.899187
 6690.0| 0.889130| 0.010547| 0.000000| 0.000000| 0.883516| 0.881444| 0.902428
 6695.0| 0.881587| 0.010956| 0.000000| 0.000000| 0.876062| 0.873345| 0.895354
 6700.0| 0.874100| 0.010701| 0.000000| 0.000000| 0.866422| 0.868286| 0.887591
 6705.0| 0.874255| 0.011477| 0.000000| 0.000000| 0.867911| 0.866127| 0.888728
 6710.0| 0.870594| 0.015373| 0.000000| 0.000000| 0.861052| 0.860682| 0.890047
 6715.0| 0.861007| 0.017302| 0.000000| 0.000000| 0.846981| 0.853469| 0.882572
 6720.0| 0.862588| 0.009573| 0.000000| 0.000000| 0.857930| 0.855227| 0.874607
 6725.0| 0.869625| 0.005459| 0.000000| 0.000000| 0.869749| 0.863579| 0.875547
 6730.0| 0.871599| 0.008284| 0.000000| 0.000000| 0.868198| 0.864714| 0.881887
 6735.0| 0.868982| 0.014661| 0.000000| 0.000000| 0.856718| 0.863068| 0.887159
 6740.0| 0.866492| 0.015470| 0.000000| 0.000000| 0.855027| 0.858493| 0.885957
 6745.0| 0.864460| 0.009800| 0.000000| 0.000000| 0.860477| 0.856285| 0.876619
 6750.0| 0.861743| 0.008120| 0.000000| 0.000000| 0.859968| 0.853872| 0.871390
 6755.0| 0.868450| 0.010246| 0.000000| 0.000000| 0.867493| 0.857727| 0.880129
 6760.0| 0.876254| 0.012736| 0.000000| 0.000000| 0.878033| 0.861503| 0.889227
 6765.0| 0.868818| 0.013634| 0.000000| 0.000000| 0.866141| 0.855403| 0.884912
 6770.0| 0.861790| 0.011775| 0.000000| 0.000000| 0.857797| 0.851353| 0.876219
 6775.0| 0.866381| 0.008662| 0.000000| 0.000000| 0.868788| 0.855921| 0.874435
 6780.0| 0.868796| 0.010423| 0.000000| 0.000000| 0.873596| 0.855765| 0.877027
 6785.0| 0.865415| 0.012359| 0.000000| 0.000000| 0.865480| 0.851851| 0.878914
 6790.0| 0.863789| 0.012380| 0.000000| 0.000000| 0.860650| 0.852075| 0.878644
 6795.0| 0.860617| 0.012344| 0.000000| 0.000000| 0.855682| 0.850258| 0.875913
 6800.0| 0.857611| 0.011277| 0.000000| 0.000000| 0.853909| 0.847534| 0.871390
 6805.0| 0.858920| 0.008606| 0.000000| 0.862200| 0.860576| 0.846171| 0.866734
 6810.0| 0.864056| 0.013096| 0.000000| 0.866127| 0.877992| 0.845516| 0.866588
 6815.0| 0.868659| 0.014745| 0.000000| 0.870476| 0.883095| 0.847263| 0.873802
 6820.0| 0.872311| 0.016409| 0.000000| 0.874246| 0.885987| 0.847935| 0.881075
 6825.0| 0.873559| 0.017780| 0.000000| 0.876530| 0.889934| 0.847335| 0.880435
 6830.0| 0.867711| 0.014531| 0.000000| 0.876793| 0.877111| 0.845547| 0.871390
 6835.0| 0.861241| 0.015864| 0.000000| 0.874593| 0.873639| 0.839950| 0.856782
 6840.0| 0.855057| 0.013821| 0.000000| 0.869488| 0.000000| 0.839294| 0.856390
 6845.0| 0.851977| 0.010822| 0.000000| 0.861293| 0.000000| 0.838638| 0.855999
 6850.0| 0.848150| 0.008320| 0.000000| 0.850860| 0.000000| 0.837983| 0.855607
 6855.0| 0.843946| 0.008950| 0.000000| 0.839296| 0.000000| 0.837327| 0.855215
 6860.0| 0.839736| 0.012609| 0.000000| 0.827713| 0.000000| 0.836672| 0.854823
 6865.0| 0.835895| 0.016978| 0.000000| 0.817238| 0.000000| 0.836016| 0.854431
 6870.0| 0.832829| 0.020613| 0.000000| 0.809086| 0.000000| 0.835360| 0.854039
 6875.0| 0.830947| 0.022632| 0.000000| 0.804489| 0.000000| 0.834705| 0.853647
 6880.0| 0.830662| 0.022331| 0.000000| 0.804682| 0.000000| 0.834049| 0.853255
 6885.0| 0.832169| 0.019474| 0.000000| 0.810251| 0.000000| 0.833394| 0.852863
 6890.0| 0.834801| 0.015281| 0.000000| 0.819195| 0.000000| 0.832738| 0.852472
 6895.0| 0.837677| 0.011484| 0.000000| 0.828868| 0.000000| 0.832082| 0.852080
 6900.0| 0.839912| 0.009612| 0.000000| 0.836621| 0.000000| 0.831427| 0.851688
 6905.0| 0.840847| 0.009372| 0.000000| 0.840475| 0.000000| 0.830771| 0.851296
 6910.0| 0.840713| 0.009487| 0.000000| 0.841119| 0.000000| 0.830115| 0.850904
 6915.0| 0.839960| 0.009612| 0.000000| 0.839908| 0.000000| 0.829460| 0.850512
 6920.0| 0.839041| 0.009750| 0.000000| 0.838198| 0.000000| 0.828804| 0.850120
 6925.0| 0.838315| 0.009906| 0.000000| 0.837068| 0.000000| 0.828149| 0.849728
 6930.0| 0.837771| 0.010022| 0.000000| 0.836482| 0.000000| 0.827493| 0.849336
 6935.0| 0.837303| 0.010136| 0.000000| 0.836129| 0.000000| 0.826837| 0.848945
 6940.0| 0.836810| 0.010253| 0.000000| 0.835695| 0.000000| 0.826182| 0.848553
 6945.0| 0.836198| 0.010380| 0.000000| 0.834907| 0.000000| 0.825526| 0.848161
 6950.0| 0.835431| 0.010543| 0.000000| 0.833654| 0.000000| 0.824870| 0.847769
 6955.0| 0.834485| 0.010774| 0.000000| 0.831862| 0.000000| 0.824215| 0.847377
 6960.0| 0.833334| 0.011121| 0.000000| 0.829458| 0.000000| 0.823559| 0.846985
 6965.0| 0.831988| 0.011654| 0.000000| 0.826467| 0.000000| 0.822904| 0.846593
 6970.0| 0.830580| 0.012356| 0.000000| 0.823292| 0.000000| 0.822248| 0.846201
 6975.0| 0.829820| 0.011373| 0.000000| 0.820436| 0.831444| 0.821592| 0.845809
 6980.0| 0.820747| 0.009670| 0.000000| 0.818400| 0.812481| 0.816864| 0.835243
 6985.0| 0.823787| 0.008275| 0.000000| 0.817520| 0.823584| 0.818113| 0.835931
 6990.0| 0.824283| 0.009762| 0.000000| 0.817475| 0.822135| 0.818425| 0.839098
 6995.0| 0.825635| 0.009196| 0.000000| 0.817775| 0.832456| 0.817153| 0.835156
 7000.0| 0.820552| 0.008756| 0.000000| 0.817935| 0.823028| 0.809841| 0.831405
 7005.0| 0.815012| 0.014815| 0.000000| 0.817604| 0.799329| 0.808064| 0.835049
 7010.0| 0.815902| 0.014407| 0.000000| 0.816983| 0.809424| 0.801190| 0.836012
 7015.0| 0.813119| 0.009448| 0.000000| 0.816412| 0.807702| 0.803159| 0.825202
 7020.0| 0.807075| 0.009627| 0.000000| 0.816228| 0.796140| 0.801202| 0.814728
 7025.0| 0.807656| 0.011101| 0.000000| 0.816680| 0.793279| 0.803552| 0.817111
 7030.0| 0.817645| 0.005250| 0.000000| 0.817647| 0.813934| 0.813698| 0.825302
 7035.0| 0.817926| 0.011007| 0.000000| 0.818919| 0.820560| 0.802454| 0.829771
 7040.0| 0.819484| 0.009891| 0.000000| 0.820285| 0.821130| 0.805880| 0.830640
 7045.0| 0.823495| 0.005842| 0.000000| 0.821574| 0.826167| 0.816123| 0.830118
 7050.0| 0.825204| 0.003195| 0.000000| 0.822767| 0.826744| 0.822192| 0.829111
 7055.0| 0.826230| 0.008475| 0.000000| 0.823885| 0.837044| 0.816028| 0.827961
 7060.0| 0.824412| 0.006557| 0.000000| 0.824950| 0.831452| 0.815185| 0.826062
 7065.0| 0.816434| 0.010122| 0.000000| 0.825922| 0.803068| 0.813284| 0.823463
 7070.0| 0.818728| 0.007375| 0.000000| 0.826528| 0.810714| 0.813888| 0.823783
 7075.0| 0.823526| 0.007643| 0.000000| 0.826433| 0.826789| 0.811828| 0.829056
 7080.0| 0.821377| 0.008391| 0.000000| 0.825302| 0.811929| 0.816870| 0.831405
 7085.0| 0.811686| 0.014202| 0.000000| 0.822974| 0.794645| 0.804295| 0.824829
 7090.0| 0.809884| 0.012517| 0.000000| 0.819970| 0.793853| 0.804960| 0.820753
 7095.0| 0.815230| 0.010465| 0.000000| 0.816986| 0.803688| 0.810997| 0.829250
 7100.0| 0.820092| 0.011353| 0.000000| 0.814714| 0.812409| 0.815692| 0.837554
 7105.0| 0.817998| 0.009448| 0.000000| 0.813619| 0.812487| 0.813276| 0.832609
 7110.0| 0.812646| 0.007258| 0.000000| 0.813241| 0.806861| 0.807458| 0.823024
 7115.0| 0.811022| 0.006266| 0.000000| 0.812888| 0.806009| 0.805810| 0.819382
 7120.0| 0.808847| 0.007550| 0.000000| 0.811870| 0.802574| 0.802454| 0.818489
 7125.0| 0.811302| 0.008252| 0.000000| 0.809784| 0.819622| 0.800055| 0.815747
 7130.0| 0.811186| 0.012962| 0.000000| 0.807369| 0.827300| 0.795348| 0.814728
 7135.0| 0.815242| 0.019980| 0.000000| 0.805653| 0.842618| 0.794566| 0.818129
 7140.0| 0.813325| 0.017751| 0.000000| 0.805664| 0.836868| 0.793784| 0.816982
 7145.0| 0.805410| 0.009228| 0.000000| 0.808020| 0.815968| 0.793001| 0.804649
 7150.0| 0.800517| 0.008378| 0.000000| 0.811713| 0.802684| 0.792219| 0.795450
 7155.0| 0.805521| 0.010963| 0.000000| 0.815327| 0.814014| 0.791437| 0.801305
 7160.0| 0.806375| 0.011635| 0.000000| 0.817445| 0.813850| 0.790654| 0.803550
 7165.0| 0.796164| 0.013915| 0.000000| 0.816970| 0.793480| 0.789872| 0.784335
 7170.0| 0.786405| 0.021665| 0.000000| 0.814079| 0.782801| 0.789090| 0.759649
 7175.0| 0.775064| 0.028034| 0.000000| 0.809269| 0.756008| 0.788307| 0.746672
 7180.0| 0.765833| 0.033566| 0.000000| 0.803037| 0.739249| 0.787525| 0.733521
 7185.0| 0.751183| 0.045094| 0.000000| 0.795952| 0.713469| 0.786743| 0.708567
 7190.0| 0.749812| 0.045502| 0.000000| 0.788885| 0.734141| 0.785960| 0.690260
 7195.0| 0.754807| 0.039717| 0.000000| 0.782779| 0.754279| 0.785178| 0.696991
 7200.0| 0.760129| 0.029607| 0.000000| 0.778578| 0.760719| 0.784396| 0.716824
 7205.0| 0.763982| 0.021143| 0.000000| 0.776929| 0.760859| 0.783613| 0.734526
 7210.0| 0.777072| 0.017918| 0.000000| 0.777296| 0.796172| 0.782831| 0.751991
 7215.0| 0.788530| 0.021615| 0.000000| 0.778846| 0.821394| 0.782049| 0.771829
 7220.0| 0.794890| 0.026010| 0.000000| 0.780749| 0.835172| 0.781266| 0.782371
 7225.0| 0.791698| 0.025131| 0.000000| 0.782323| 0.830239| 0.780484| 0.773745
 7230.0| 0.782870| 0.021119| 0.000000| 0.783501| 0.810726| 0.779702| 0.757553
 7235.0| 0.775868| 0.019349| 0.000000| 0.784366| 0.793008| 0.778920| 0.747180
 7240.0| 0.774310| 0.021811| 0.000000| 0.785002| 0.792426| 0.778137| 0.741673
 7245.0| 0.775483| 0.026161| 0.000000| 0.785439| 0.801332| 0.777355| 0.737806
 7250.0| 0.775327| 0.026353| 0.000000| 0.785488| 0.801662| 0.776573| 0.737586
 7255.0| 0.769877| 0.017897| 0.000000| 0.784907| 0.775907| 0.775790| 0.742902
 7260.0| 0.769992| 0.013827| 0.000000| 0.783453| 0.771592| 0.775008| 0.749916
 7265.0| 0.773588| 0.013028| 0.000000| 0.781046| 0.784610| 0.774226| 0.754471
 7270.0| 0.778094| 0.018830| 0.000000| 0.778256| 0.803823| 0.773443| 0.756855
 7275.0| 0.767975| 0.008116| 0.000000| 0.775815| 0.766653| 0.772661| 0.756773
 7280.0| 0.763303| 0.012140| 0.000000| 0.774455| 0.759718| 0.771879| 0.747159
 7285.0| 0.756451| 0.021779| 0.000000| 0.774662| 0.754720| 0.771096| 0.725325
 7290.0| 0.749344| 0.028500| 0.000000| 0.775927| 0.738262| 0.770314| 0.712874
 7295.0| 0.759951| 0.021409| 0.000000| 0.777492| 0.765085| 0.769532| 0.727693
 7300.0| 0.767201| 0.012662| 0.000000| 0.778602| 0.772917| 0.768749| 0.748536
 7305.0| 0.766256| 0.010376| 0.000000| 0.778681| 0.765787| 0.767967| 0.752590
 7310.0| 0.767533| 0.012189| 0.000000| 0.777877| 0.775156| 0.767185| 0.749916
 7315.0| 0.769484| 0.011506| 0.000000| 0.776518| 0.780866| 0.766402| 0.754151
 7320.0| 0.770956| 0.009685| 0.000000| 0.774931| 0.782926| 0.765620| 0.760349
 7325.0| 0.771805| 0.010826| 0.000000| 0.773413| 0.786925| 0.764838| 0.762042
 7330.0| 0.772868| 0.011597| 0.000000| 0.772125| 0.790025| 0.764055| 0.765267
 7335.0| 0.778563| 0.017244| 0.000000| 0.771194| 0.804155| 0.763273| 0.775630
 7340.0| 0.781263| 0.018958| 0.000000| 0.770749| 0.807274| 0.762491| 0.784536
 7345.0| 0.775919| 0.011574| 0.000000| 0.770829| 0.788252| 0.761708| 0.782886
 7350.0| 0.770528| 0.006528| 0.000000| 0.771115| 0.776299| 0.760926| 0.773772
 7355.0| 0.765103| 0.007034| 0.000000| 0.771202| 0.770230| 0.755490| 0.763488
 7360.0| 0.763293| 0.007123| 0.000000| 0.770683| 0.768254| 0.755286| 0.758949
 7365.0| 0.764548| 0.004103| 0.000000| 0.769272| 0.765247| 0.758973| 0.764700
 7370.0| 0.769653| 0.003693| 0.000000| 0.767160| 0.769109| 0.767145| 0.775198
 7375.0| 0.776288| 0.011428| 0.000000| 0.764658| 0.789679| 0.768274| 0.782542
 7380.0| 0.772927| 0.011141| 0.000000| 0.762077| 0.785733| 0.764404| 0.779494
 7385.0| 0.753423| 0.009651| 0.000000| 0.759714| 0.746448| 0.743531| 0.763999
 7390.0| 0.747349| 0.009743| 0.000000| 0.757812| 0.739556| 0.737956| 0.754072
 7395.0| 0.758616| 0.004237| 0.000000| 0.756598| 0.759745| 0.753947| 0.764175
 7400.0| 0.757644| 0.012019| 0.000000| 0.756302| 0.744552| 0.755238| 0.774485
 7405.0| 0.748989| 0.018017| 0.000000| 0.757038| 0.722403| 0.751349| 0.765164
 7410.0| 0.742315| 0.016165| 0.000000| 0.758474| 0.719906| 0.740272| 0.750607
 7415.0| 0.753448| 0.010018| 0.000000| 0.760164| 0.763689| 0.741263| 0.748673
 7420.0| 0.758324| 0.010209| 0.000000| 0.761662| 0.770005| 0.744775| 0.756855
 7425.0| 0.761395| 0.006647| 0.000000| 0.762614| 0.000000| 0.753585| 0.767986
 7430.0| 0.767760| 0.007018| 0.000000| 0.763032| 0.000000| 0.763619| 0.776627
 7435.0| 0.768884| 0.008139| 0.000000| 0.763022| 0.000000| 0.764489| 0.779140
 7440.0| 0.765476| 0.009815| 0.000000| 0.762686| 0.000000| 0.756400| 0.777343
 7445.0| 0.760540| 0.013300| 0.000000| 0.762096| 0.000000| 0.745255| 0.774271
 7450.0| 0.763005| 0.007831| 0.000000| 0.761196| 0.000000| 0.755473| 0.772348
 7455.0| 0.766028| 0.006085| 0.000000| 0.759896| 0.000000| 0.765072| 0.773116
 7460.0| 0.762638| 0.010059| 0.000000| 0.758107| 0.000000| 0.754608| 0.775198
 7465.0| 0.762829| 0.011111| 0.000000| 0.755783| 0.000000| 0.755819| 0.776884
 7470.0| 0.764872| 0.011461| 0.000000| 0.753049| 0.000000| 0.763508| 0.778059
 7475.0| 0.762530| 0.013210| 0.000000| 0.750072| 0.000000| 0.759111| 0.778407
 7480.0| 0.760109| 0.012956| 0.000000| 0.747022| 0.000000| 0.758107| 0.775198
 7485.0| 0.757024| 0.010788| 0.000000| 0.744076| 0.000000| 0.759775| 0.767221
 7490.0| 0.750732| 0.009372| 0.000000| 0.741452| 0.000000| 0.748994| 0.761750
 7495.0| 0.746454| 0.014186| 0.000000| 0.739379| 0.000000| 0.735719| 0.764264
 7500.0| 0.751203| 0.012087| 0.000000| 0.738086| 0.000000| 0.750961| 0.764562
 7505.0| 0.746881| 0.007769| 0.000000| 0.737709| 0.000000| 0.748424| 0.754510
 7510.0| 0.741021| 0.007154| 0.000000| 0.738018| 0.000000| 0.735127| 0.749916
 7515.0| 0.750424| 0.011807| 0.000000| 0.738690| 0.000000| 0.748284| 0.764296
 7520.0| 0.756680| 0.017943| 0.000000| 0.739404| 0.000000| 0.752577| 0.778059
 7525.0| 0.752152| 0.015791| 0.000000| 0.739861| 0.000000| 0.744660| 0.771935
 7530.0| 0.749062| 0.009917| 0.000000| 0.739868| 0.000000| 0.746268| 0.761049
 7535.0| 0.751491| 0.010708| 0.000000| 0.739252| 0.000000| 0.752571| 0.762650
 7540.0| 0.753626| 0.013846| 0.000000| 0.737843| 0.000000| 0.754944| 0.768091
 7545.0| 0.750365| 0.014170| 0.000000| 0.735632| 0.000000| 0.748890| 0.766572
 7550.0| 0.748277| 0.014322| 0.000000| 0.733255| 0.000000| 0.747013| 0.764562
 7555.0| 0.747680| 0.014492| 0.000000| 0.732554| 0.000000| 0.746274| 0.764213
 7560.0| 0.747084| 0.014666| 0.000000| 0.731853| 0.000000| 0.745536| 0.763864
 7565.0| 0.746488| 0.014830| 0.000000| 0.731152| 0.000000| 0.744797| 0.763515
 7570.0| 0.745892| 0.015003| 0.000000| 0.730451| 0.000000| 0.744059| 0.763165
 7575.0| 0.745296| 0.015173| 0.000000| 0.729750| 0.000000| 0.743320| 0.762816
 7580.0| 0.744699| 0.015346| 0.000000| 0.729049| 0.000000| 0.742582| 0.762467
 7585.0| 0.744103| 0.015515| 0.000000| 0.728348| 0.000000| 0.741844| 0.762118
 7590.0| 0.743507| 0.015690| 0.000000| 0.727647| 0.000000| 0.741105| 0.761769
 7595.0| 0.742911| 0.015862| 0.000000| 0.726946| 0.000000| 0.740367| 0.761419
 7600.0| 0.742315| 0.016037| 0.000000| 0.726245| 0.000000| 0.739628| 0.761070
 7605.0| 0.741718| 0.016211| 0.000000| 0.725544| 0.000000| 0.738890| 0.760721
 7610.0| 0.741122| 0.016387| 0.000000| 0.724843| 0.000000| 0.738151| 0.760372
 7615.0| 0.740526| 0.016563| 0.000000| 0.724142| 0.000000| 0.737413| 0.760023
 7620.0| 0.739930| 0.016735| 0.000000| 0.723441| 0.000000| 0.736674| 0.759673
 7625.0| 0.739333| 0.016915| 0.000000| 0.722740| 0.000000| 0.735936| 0.759324
 7630.0| 0.738737| 0.017090| 0.000000| 0.722039| 0.000000| 0.735198| 0.758975
 7635.0| 0.738141| 0.017268| 0.000000| 0.721338| 0.000000| 0.734459| 0.758626
 7640.0| 0.737545| 0.017442| 0.000000| 0.720637| 0.000000| 0.733721| 0.758277
 7645.0| 0.736948| 0.017620| 0.000000| 0.719936| 0.000000| 0.732982| 0.757927
 7650.0| 0.736352| 0.017799| 0.000000| 0.719235| 0.000000| 0.732244| 0.757578
 7655.0| 0.735756| 0.017976| 0.000000| 0.718534| 0.000000| 0.731505| 0.757229
 7660.0| 0.735160| 0.018159| 0.000000| 0.717833| 0.000000| 0.730767| 0.756880
 7665.0| 0.734564| 0.018339| 0.000000| 0.717132| 0.000000| 0.730029| 0.756531
 7670.0| 0.733967| 0.018517| 0.000000| 0.716431| 0.000000| 0.729290| 0.756181
 7675.0| 0.733371| 0.018699| 0.000000| 0.715729| 0.000000| 0.728552| 0.755832
 7680.0| 0.732775| 0.018878| 0.000000| 0.715028| 0.000000| 0.727813| 0.755483
 7685.0| 0.732179| 0.019058| 0.000000| 0.714327| 0.000000| 0.727075| 0.755134
 7690.0| 0.731582| 0.019241| 0.000000| 0.713626| 0.000000| 0.726336| 0.754785
 7695.0| 0.730986| 0.019416| 0.000000| 0.712925| 0.000000| 0.725598| 0.754436
 7700.0| 0.730390| 0.019602| 0.000000| 0.712224| 0.000000| 0.724859| 0.754086
 7705.0| 0.729794| 0.019781| 0.000000| 0.711523| 0.000000| 0.724121| 0.753737
 7710.0| 0.729198| 0.019965| 0.000000| 0.710822| 0.000000| 0.723383| 0.753388
 7715.0| 0.728601| 0.020151| 0.000000| 0.710121| 0.000000| 0.722644| 0.753039
 7720.0| 0.728005| 0.020329| 0.000000| 0.709420| 0.000000| 0.721906| 0.752690
 7725.0| 0.727409| 0.020512| 0.000000| 0.708719| 0.000000| 0.721167| 0.752340
 7730.0| 0.726813| 0.020696| 0.000000| 0.708018| 0.000000| 0.720429| 0.751991
 7735.0| 0.730152| 0.021789| 0.000000| 0.709158| 0.000000| 0.725189| 0.756109
 7740.0| 0.727620| 0.020543| 0.000000| 0.709149| 0.000000| 0.721026| 0.752684
 7745.0| 0.718267| 0.017688| 0.000000| 0.707417| 0.000000| 0.706749| 0.740635
 7750.0| 0.714422| 0.014043| 0.000000| 0.704883| 0.000000| 0.706213| 0.732171
 7755.0| 0.719653| 0.015770| 0.000000| 0.702844| 0.000000| 0.718756| 0.737360
 7760.0| 0.723421| 0.019089| 0.000000| 0.702595| 0.000000| 0.723256| 0.744411
 7765.0| 0.723580| 0.016473| 0.000000| 0.705003| 0.000000| 0.724694| 0.741043
 7770.0| 0.721585| 0.011731| 0.000000| 0.709211| 0.000000| 0.720671| 0.734874
 7775.0| 0.721123| 0.010743| 0.000000| 0.713934| 0.000000| 0.714726| 0.734707
 7780.0| 0.720891| 0.011037| 0.000000| 0.717887| 0.000000| 0.710588| 0.734197
 7785.0| 0.719965| 0.006097| 0.000000| 0.720044| 0.000000| 0.713243| 0.726609
 7790.0| 0.718044| 0.002604| 0.000000| 0.720414| 0.000000| 0.714910| 0.718808
 7795.0| 0.717264| 0.002267| 0.000000| 0.719269| 0.000000| 0.714487| 0.718038
 7800.0| 0.715534| 0.004342| 0.000000| 0.716877| 0.000000| 0.710255| 0.719470
 7805.0| 0.714358| 0.002978| 0.000000| 0.713591| 0.000000| 0.711569| 0.717914
 7810.0| 0.713071| 0.004543| 0.000000| 0.710083| 0.000000| 0.710322| 0.718808
 7815.0| 0.716772| 0.008841| 0.000000| 0.707108| 0.000000| 0.716734| 0.726473
