#Table: J/PASP/110/863/g5v.dat.gz (cdsarc.u-strasbg.fr)
-----------------------------------------------------------------------------
 lambda|    nflam|  sdnflam|       fi|       fg|       fj|       fp|      fd1
-------|---------|---------|---------|---------|---------|---------|---------
 1150.0| 0.003386| 0.000000| 0.003386| 0.000000| 0.000000| 0.000000| 0.000000
 1155.0| 0.002432| 0.000000| 0.002432| 0.000000| 0.000000| 0.000000| 0.000000
 1160.0| 0.001234| 0.000000| 0.001234| 0.000000| 0.000000| 0.000000| 0.000000
 1165.0| 0.000788| 0.000000| 0.000788| 0.000000| 0.000000| 0.000000| 0.000000
 1170.0| 0.000876| 0.000000| 0.000876| 0.000000| 0.000000| 0.000000| 0.000000
 1175.0| 0.000854| 0.000000| 0.000854| 0.000000| 0.000000| 0.000000| 0.000000
 1180.0| 0.000425| 0.000000| 0.000425| 0.000000| 0.000000| 0.000000| 0.000000
 1185.0| 0.000363| 0.000000| 0.000363| 0.000000| 0.000000| 0.000000| 0.000000
 1190.0| 0.000084| 0.000000| 0.000084| 0.000000| 0.000000| 0.000000| 0.000000
 1195.0| 0.001137| 0.000000| 0.001137| 0.000000| 0.000000| 0.000000| 0.000000
 1200.0| 0.004133| 0.000000| 0.004133| 0.000000| 0.000000| 0.000000| 0.000000
 1205.0| 0.028503| 0.000000| 0.028503| 0.000000| 0.000000| 0.000000| 0.000000
 1210.0| 0.078916| 0.000000| 0.078916| 0.000000| 0.000000| 0.000000| 0.000000
 1215.0| 0.091386| 0.000000| 0.091386| 0.000000| 0.000000| 0.000000| 0.000000
 1220.0| 0.041003| 0.000000| 0.041003| 0.000000| 0.000000| 0.000000| 0.000000
 1225.0| 0.005986| 0.000000| 0.005986| 0.000000| 0.000000| 0.000000| 0.000000
 1230.0| 0.000716| 0.000000| 0.000716| 0.000000| 0.000000| 0.000000| 0.000000
 1235.0| 0.000489| 0.000000| 0.000489| 0.000000| 0.000000| 0.000000| 0.000000
 1240.0| 0.000501| 0.000000| 0.000501| 0.000000| 0.000000| 0.000000| 0.000000
 1245.0| 0.000393| 0.000000| 0.000393| 0.000000| 0.000000| 0.000000| 0.000000
 1250.0| 0.000239| 0.000000| 0.000239| 0.000000| 0.000000| 0.000000| 0.000000
 1255.0| 0.000134| 0.000000| 0.000134| 0.000000| 0.000000| 0.000000| 0.000000
 1260.0| 0.000150| 0.000000| 0.000150| 0.000000| 0.000000| 0.000000| 0.000000
 1265.0| 0.000146| 0.000000| 0.000146| 0.000000| 0.000000| 0.000000| 0.000000
 1270.0| 0.000153| 0.000000| 0.000153| 0.000000| 0.000000| 0.000000| 0.000000
 1275.0| 0.000239| 0.000000| 0.000239| 0.000000| 0.000000| 0.000000| 0.000000
 1280.0| 0.000307| 0.000000| 0.000307| 0.000000| 0.000000| 0.000000| 0.000000
 1285.0| 0.000254| 0.000000| 0.000254| 0.000000| 0.000000| 0.000000| 0.000000
 1290.0| 0.000172| 0.000000| 0.000172| 0.000000| 0.000000| 0.000000| 0.000000
 1295.0| 0.000196| 0.000000| 0.000196| 0.000000| 0.000000| 0.000000| 0.000000
 1300.0| 0.000443| 0.000000| 0.000443| 0.000000| 0.000000| 0.000000| 0.000000
 1305.0| 0.000597| 0.000000| 0.000597| 0.000000| 0.000000| 0.000000| 0.000000
 1310.0| 0.000253| 0.000000| 0.000253| 0.000000| 0.000000| 0.000000| 0.000000
 1315.0| 0.000122| 0.000000| 0.000122| 0.000000| 0.000000| 0.000000| 0.000000
 1320.0| 0.000101| 0.000000| 0.000101| 0.000000| 0.000000| 0.000000| 0.000000
 1325.0| 0.000150| 0.000000| 0.000150| 0.000000| 0.000000| 0.000000| 0.000000
 1330.0| 0.000373| 0.000000| 0.000373| 0.000000| 0.000000| 0.000000| 0.000000
 1335.0| 0.000748| 0.000000| 0.000748| 0.000000| 0.000000| 0.000000| 0.000000
 1340.0| 0.000264| 0.000000| 0.000264| 0.000000| 0.000000| 0.000000| 0.000000
 1345.0| 0.000058| 0.000000| 0.000058| 0.000000| 0.000000| 0.000000| 0.000000
 1350.0| 0.000012| 0.000000| 0.000012| 0.000000| 0.000000| 0.000000| 0.000000
 1355.0| 0.000129| 0.000000| 0.000129| 0.000000| 0.000000| 0.000000| 0.000000
 1360.0| 0.000183| 0.000000| 0.000183| 0.000000| 0.000000| 0.000000| 0.000000
 1365.0| 0.000164| 0.000000| 0.000164| 0.000000| 0.000000| 0.000000| 0.000000
 1370.0| 0.000119| 0.000000| 0.000119| 0.000000| 0.000000| 0.000000| 0.000000
 1375.0| 0.000146| 0.000000| 0.000146| 0.000000| 0.000000| 0.000000| 0.000000
 1380.0| 0.000120| 0.000000| 0.000120| 0.000000| 0.000000| 0.000000| 0.000000
 1385.0| 0.000108| 0.000000| 0.000108| 0.000000| 0.000000| 0.000000| 0.000000
 1390.0| 0.000246| 0.000000| 0.000246| 0.000000| 0.000000| 0.000000| 0.000000
 1395.0| 0.000419| 0.000000| 0.000419| 0.000000| 0.000000| 0.000000| 0.000000
 1400.0| 0.000359| 0.000000| 0.000359| 0.000000| 0.000000| 0.000000| 0.000000
 1405.0| 0.000395| 0.000000| 0.000395| 0.000000| 0.000000| 0.000000| 0.000000
 1410.0| 0.000236| 0.000000| 0.000236| 0.000000| 0.000000| 0.000000| 0.000000
 1415.0| 0.000127| 0.000000| 0.000127| 0.000000| 0.000000| 0.000000| 0.000000
 1420.0| 0.000131| 0.000000| 0.000131| 0.000000| 0.000000| 0.000000| 0.000000
 1425.0| 0.000217| 0.000000| 0.000217| 0.000000| 0.000000| 0.000000| 0.000000
 1430.0| 0.000283| 0.000000| 0.000283| 0.000000| 0.000000| 0.000000| 0.000000
 1435.0| 0.000181| 0.000000| 0.000181| 0.000000| 0.000000| 0.000000| 0.000000
 1440.0| 0.000215| 0.000000| 0.000215| 0.000000| 0.000000| 0.000000| 0.000000
 1445.0| 0.000314| 0.000000| 0.000314| 0.000000| 0.000000| 0.000000| 0.000000
 1450.0| 0.000347| 0.000000| 0.000347| 0.000000| 0.000000| 0.000000| 0.000000
 1455.0| 0.000303| 0.000000| 0.000303| 0.000000| 0.000000| 0.000000| 0.000000
 1460.0| 0.000162| 0.000000| 0.000162| 0.000000| 0.000000| 0.000000| 0.000000
 1465.0| 0.000277| 0.000000| 0.000277| 0.000000| 0.000000| 0.000000| 0.000000
 1470.0| 0.000431| 0.000000| 0.000431| 0.000000| 0.000000| 0.000000| 0.000000
 1475.0| 0.000299| 0.000000| 0.000299| 0.000000| 0.000000| 0.000000| 0.000000
 1480.0| 0.000225| 0.000000| 0.000225| 0.000000| 0.000000| 0.000000| 0.000000
 1485.0| 0.000465| 0.000000| 0.000465| 0.000000| 0.000000| 0.000000| 0.000000
 1490.0| 0.000517| 0.000000| 0.000517| 0.000000| 0.000000| 0.000000| 0.000000
 1495.0| 0.000489| 0.000000| 0.000489| 0.000000| 0.000000| 0.000000| 0.000000
 1500.0| 0.000363| 0.000000| 0.000363| 0.000000| 0.000000| 0.000000| 0.000000
 1505.0| 0.000296| 0.000000| 0.000296| 0.000000| 0.000000| 0.000000| 0.000000
 1510.0| 0.000391| 0.000000| 0.000391| 0.000000| 0.000000| 0.000000| 0.000000
 1515.0| 0.000333| 0.000000| 0.000333| 0.000000| 0.000000| 0.000000| 0.000000
 1520.0| 0.000339| 0.000000| 0.000339| 0.000000| 0.000000| 0.000000| 0.000000
 1525.0| 0.000348| 0.000000| 0.000348| 0.000000| 0.000000| 0.000000| 0.000000
 1530.0| 0.000600| 0.000000| 0.000600| 0.000000| 0.000000| 0.000000| 0.000000
 1535.0| 0.000558| 0.000000| 0.000558| 0.000000| 0.000000| 0.000000| 0.000000
 1540.0| 0.000435| 0.000000| 0.000435| 0.000000| 0.000000| 0.000000| 0.000000
 1545.0| 0.001056| 0.000000| 0.001056| 0.000000| 0.000000| 0.000000| 0.000000
 1550.0| 0.001258| 0.000000| 0.001258| 0.000000| 0.000000| 0.000000| 0.000000
 1555.0| 0.000509| 0.000000| 0.000509| 0.000000| 0.000000| 0.000000| 0.000000
 1560.0| 0.000327| 0.000000| 0.000327| 0.000000| 0.000000| 0.000000| 0.000000
 1565.0| 0.000350| 0.000000| 0.000350| 0.000000| 0.000000| 0.000000| 0.000000
 1570.0| 0.000270| 0.000000| 0.000270| 0.000000| 0.000000| 0.000000| 0.000000
 1575.0| 0.000374| 0.000000| 0.000374| 0.000000| 0.000000| 0.000000| 0.000000
 1580.0| 0.000420| 0.000000| 0.000420| 0.000000| 0.000000| 0.000000| 0.000000
 1585.0| 0.000343| 0.000000| 0.000343| 0.000000| 0.000000| 0.000000| 0.000000
 1590.0| 0.000230| 0.000000| 0.000230| 0.000000| 0.000000| 0.000000| 0.000000
 1595.0| 0.000259| 0.000000| 0.000259| 0.000000| 0.000000| 0.000000| 0.000000
 1600.0| 0.000348| 0.000000| 0.000348| 0.000000| 0.000000| 0.000000| 0.000000
 1605.0| 0.000345| 0.000000| 0.000345| 0.000000| 0.000000| 0.000000| 0.000000
 1610.0| 0.000275| 0.000000| 0.000275| 0.000000| 0.000000| 0.000000| 0.000000
 1615.0| 0.000287| 0.000000| 0.000287| 0.000000| 0.000000| 0.000000| 0.000000
 1620.0| 0.000277| 0.000000| 0.000277| 0.000000| 0.000000| 0.000000| 0.000000
 1625.0| 0.000394| 0.000000| 0.000394| 0.000000| 0.000000| 0.000000| 0.000000
 1630.0| 0.000517| 0.000000| 0.000517| 0.000000| 0.000000| 0.000000| 0.000000
 1635.0| 0.000660| 0.000000| 0.000660| 0.000000| 0.000000| 0.000000| 0.000000
 1640.0| 0.000762| 0.000000| 0.000762| 0.000000| 0.000000| 0.000000| 0.000000
 1645.0| 0.000427| 0.000000| 0.000427| 0.000000| 0.000000| 0.000000| 0.000000
 1650.0| 0.000485| 0.000000| 0.000485| 0.000000| 0.000000| 0.000000| 0.000000
 1655.0| 0.000945| 0.000000| 0.000945| 0.000000| 0.000000| 0.000000| 0.000000
 1660.0| 0.000961| 0.000000| 0.000961| 0.000000| 0.000000| 0.000000| 0.000000
 1665.0| 0.000576| 0.000000| 0.000576| 0.000000| 0.000000| 0.000000| 0.000000
 1670.0| 0.000500| 0.000000| 0.000500| 0.000000| 0.000000| 0.000000| 0.000000
 1675.0| 0.000432| 0.000000| 0.000432| 0.000000| 0.000000| 0.000000| 0.000000
 1680.0| 0.000463| 0.000000| 0.000463| 0.000000| 0.000000| 0.000000| 0.000000
 1685.0| 0.000480| 0.000000| 0.000480| 0.000000| 0.000000| 0.000000| 0.000000
 1690.0| 0.000540| 0.000000| 0.000540| 0.000000| 0.000000| 0.000000| 0.000000
 1695.0| 0.000595| 0.000000| 0.000595| 0.000000| 0.000000| 0.000000| 0.000000
 1700.0| 0.000674| 0.000000| 0.000674| 0.000000| 0.000000| 0.000000| 0.000000
 1705.0| 0.000734| 0.000000| 0.000734| 0.000000| 0.000000| 0.000000| 0.000000
 1710.0| 0.000682| 0.000000| 0.000682| 0.000000| 0.000000| 0.000000| 0.000000
 1715.0| 0.000723| 0.000000| 0.000723| 0.000000| 0.000000| 0.000000| 0.000000
 1720.0| 0.000671| 0.000000| 0.000671| 0.000000| 0.000000| 0.000000| 0.000000
 1725.0| 0.000670| 0.000000| 0.000670| 0.000000| 0.000000| 0.000000| 0.000000
 1730.0| 0.000736| 0.000000| 0.000736| 0.000000| 0.000000| 0.000000| 0.000000
 1735.0| 0.000797| 0.000000| 0.000797| 0.000000| 0.000000| 0.000000| 0.000000
 1740.0| 0.000838| 0.000000| 0.000838| 0.000000| 0.000000| 0.000000| 0.000000
 1745.0| 0.000910| 0.000000| 0.000910| 0.000000| 0.000000| 0.000000| 0.000000
 1750.0| 0.001019| 0.000000| 0.001019| 0.000000| 0.000000| 0.000000| 0.000000
 1755.0| 0.001114| 0.000000| 0.001114| 0.000000| 0.000000| 0.000000| 0.000000
 1760.0| 0.001126| 0.000000| 0.001126| 0.000000| 0.000000| 0.000000| 0.000000
 1765.0| 0.001075| 0.000000| 0.001075| 0.000000| 0.000000| 0.000000| 0.000000
 1770.0| 0.001178| 0.000000| 0.001178| 0.000000| 0.000000| 0.000000| 0.000000
 1775.0| 0.001218| 0.000000| 0.001218| 0.000000| 0.000000| 0.000000| 0.000000
 1780.0| 0.001202| 0.000000| 0.001202| 0.000000| 0.000000| 0.000000| 0.000000
 1785.0| 0.001131| 0.000000| 0.001131| 0.000000| 0.000000| 0.000000| 0.000000
 1790.0| 0.000837| 0.000000| 0.000837| 0.000000| 0.000000| 0.000000| 0.000000
 1795.0| 0.001170| 0.000000| 0.001170| 0.000000| 0.000000| 0.000000| 0.000000
 1800.0| 0.001414| 0.000000| 0.001414| 0.000000| 0.000000| 0.000000| 0.000000
 1805.0| 0.001839| 0.000000| 0.001839| 0.000000| 0.000000| 0.000000| 0.000000
 1810.0| 0.002190| 0.000000| 0.002190| 0.000000| 0.000000| 0.000000| 0.000000
 1815.0| 0.002583| 0.000000| 0.002583| 0.000000| 0.000000| 0.000000| 0.000000
 1820.0| 0.002529| 0.000000| 0.002529| 0.000000| 0.000000| 0.000000| 0.000000
 1825.0| 0.001884| 0.000000| 0.001884| 0.000000| 0.000000| 0.000000| 0.000000
 1830.0| 0.001742| 0.000000| 0.001742| 0.000000| 0.000000| 0.000000| 0.000000
 1835.0| 0.001819| 0.000000| 0.001819| 0.000000| 0.000000| 0.000000| 0.000000
 1840.0| 0.001781| 0.000000| 0.001781| 0.000000| 0.000000| 0.000000| 0.000000
 1845.0| 0.001607| 0.000000| 0.001607| 0.000000| 0.000000| 0.000000| 0.000000
 1850.0| 0.001666| 0.000000| 0.001666| 0.000000| 0.000000| 0.000000| 0.000000
 1855.0| 0.001801| 0.000000| 0.001801| 0.000000| 0.000000| 0.000000| 0.000000
 1860.0| 0.001895| 0.000000| 0.001895| 0.000000| 0.000000| 0.000000| 0.000000
 1865.0| 0.002163| 0.000000| 0.002163| 0.000000| 0.000000| 0.000000| 0.000000
 1870.0| 0.002445| 0.000000| 0.002445| 0.000000| 0.000000| 0.000000| 0.000000
 1875.0| 0.002317| 0.000000| 0.002317| 0.000000| 0.000000| 0.000000| 0.000000
 1880.0| 0.002398| 0.000000| 0.002398| 0.000000| 0.000000| 0.000000| 0.000000
 1885.0| 0.002460| 0.000000| 0.002460| 0.000000| 0.000000| 0.000000| 0.000000
 1890.0| 0.002629| 0.000000| 0.002629| 0.000000| 0.000000| 0.000000| 0.000000
 1895.0| 0.002650| 0.000000| 0.002650| 0.000000| 0.000000| 0.000000| 0.000000
 1900.0| 0.002619| 0.000000| 0.002619| 0.000000| 0.000000| 0.000000| 0.000000
 1905.0| 0.002650| 0.000000| 0.002650| 0.000000| 0.000000| 0.000000| 0.000000
 1910.0| 0.002730| 0.000000| 0.002730| 0.000000| 0.000000| 0.000000| 0.000000
 1915.0| 0.002821| 0.000000| 0.002821| 0.000000| 0.000000| 0.000000| 0.000000
 1920.0| 0.002909| 0.000000| 0.002909| 0.000000| 0.000000| 0.000000| 0.000000
 1925.0| 0.002862| 0.000000| 0.002862| 0.000000| 0.000000| 0.000000| 0.000000
 1930.0| 0.002571| 0.000000| 0.002571| 0.000000| 0.000000| 0.000000| 0.000000
 1935.0| 0.002692| 0.000000| 0.002692| 0.000000| 0.000000| 0.000000| 0.000000
 1940.0| 0.003305| 0.000000| 0.003305| 0.000000| 0.000000| 0.000000| 0.000000
 1945.0| 0.003664| 0.000000| 0.003664| 0.000000| 0.000000| 0.000000| 0.000000
 1950.0| 0.004489| 0.000000| 0.004489| 0.000000| 0.000000| 0.000000| 0.000000
 1955.0| 0.008526| 0.000000| 0.008526| 0.000000| 0.000000| 0.000000| 0.000000
 1960.0| 0.006307| 0.000000| 0.006307| 0.000000| 0.000000| 0.000000| 0.000000
 1965.0| 0.005917| 0.000000| 0.005917| 0.000000| 0.000000| 0.000000| 0.000000
 1970.0| 0.008694| 0.000000| 0.008694| 0.000000| 0.000000| 0.000000| 0.000000
 1975.0| 0.006101| 0.000000| 0.006101| 0.000000| 0.000000| 0.000000| 0.000000
 1980.0| 0.007434| 0.000000| 0.007434| 0.000000| 0.000000| 0.000000| 0.000000
 1985.0| 0.007610| 0.000000| 0.007610| 0.000000| 0.000000| 0.000000| 0.000000
 1990.0| 0.005268| 0.000000| 0.005268| 0.000000| 0.000000| 0.000000| 0.000000
 1995.0| 0.009817| 0.000000| 0.009817| 0.000000| 0.000000| 0.000000| 0.000000
 2000.0| 0.008977| 0.000000| 0.008977| 0.000000| 0.000000| 0.000000| 0.000000
 2005.0| 0.007119| 0.000000| 0.007119| 0.000000| 0.000000| 0.000000| 0.000000
 2010.0| 0.005476| 0.000000| 0.005476| 0.000000| 0.000000| 0.000000| 0.000000
 2015.0| 0.006159| 0.000000| 0.006159| 0.000000| 0.000000| 0.000000| 0.000000
 2020.0| 0.008399| 0.000000| 0.008399| 0.000000| 0.000000| 0.000000| 0.000000
 2025.0| 0.006360| 0.000000| 0.006360| 0.000000| 0.000000| 0.000000| 0.000000
 2030.0| 0.005854| 0.000000| 0.005854| 0.000000| 0.000000| 0.000000| 0.000000
 2035.0| 0.008801| 0.000000| 0.008801| 0.000000| 0.000000| 0.000000| 0.000000
 2040.0| 0.011189| 0.000000| 0.011189| 0.000000| 0.000000| 0.000000| 0.000000
 2045.0| 0.011544| 0.000000| 0.011544| 0.000000| 0.000000| 0.000000| 0.000000
 2050.0| 0.012756| 0.000000| 0.012756| 0.000000| 0.000000| 0.000000| 0.000000
 2055.0| 0.008982| 0.000000| 0.008982| 0.000000| 0.000000| 0.000000| 0.000000
 2060.0| 0.009672| 0.000000| 0.009672| 0.000000| 0.000000| 0.000000| 0.000000
 2065.0| 0.010517| 0.000000| 0.010517| 0.000000| 0.000000| 0.000000| 0.000000
 2070.0| 0.013435| 0.000000| 0.013435| 0.000000| 0.000000| 0.000000| 0.000000
 2075.0| 0.013418| 0.000000| 0.013418| 0.000000| 0.000000| 0.000000| 0.000000
 2080.0| 0.013108| 0.000000| 0.013108| 0.000000| 0.000000| 0.000000| 0.000000
 2085.0| 0.013256| 0.000000| 0.013256| 0.000000| 0.000000| 0.000000| 0.000000
 2090.0| 0.009770| 0.000000| 0.009770| 0.000000| 0.000000| 0.000000| 0.000000
 2095.0| 0.011903| 0.000000| 0.011903| 0.000000| 0.000000| 0.000000| 0.000000
 2100.0| 0.018507| 0.000000| 0.018507| 0.000000| 0.000000| 0.000000| 0.000000
 2105.0| 0.020693| 0.000000| 0.020693| 0.000000| 0.000000| 0.000000| 0.000000
 2110.0| 0.014922| 0.000000| 0.014922| 0.000000| 0.000000| 0.000000| 0.000000
 2115.0| 0.018359| 0.000000| 0.018359| 0.000000| 0.000000| 0.000000| 0.000000
 2120.0| 0.021511| 0.000000| 0.021511| 0.000000| 0.000000| 0.000000| 0.000000
 2125.0| 0.016434| 0.000000| 0.016434| 0.000000| 0.000000| 0.000000| 0.000000
 2130.0| 0.014465| 0.000000| 0.014465| 0.000000| 0.000000| 0.000000| 0.000000
 2135.0| 0.017537| 0.000000| 0.017537| 0.000000| 0.000000| 0.000000| 0.000000
 2140.0| 0.020113| 0.000000| 0.020113| 0.000000| 0.000000| 0.000000| 0.000000
 2145.0| 0.018565| 0.000000| 0.018565| 0.000000| 0.000000| 0.000000| 0.000000
 2150.0| 0.021147| 0.000000| 0.021147| 0.000000| 0.000000| 0.000000| 0.000000
 2155.0| 0.023041| 0.000000| 0.023041| 0.000000| 0.000000| 0.000000| 0.000000
 2160.0| 0.019227| 0.000000| 0.019227| 0.000000| 0.000000| 0.000000| 0.000000
 2165.0| 0.018464| 0.000000| 0.018464| 0.000000| 0.000000| 0.000000| 0.000000
 2170.0| 0.013554| 0.000000| 0.013554| 0.000000| 0.000000| 0.000000| 0.000000
 2175.0| 0.015007| 0.000000| 0.015007| 0.000000| 0.000000| 0.000000| 0.000000
 2180.0| 0.019166| 0.000000| 0.019166| 0.000000| 0.000000| 0.000000| 0.000000
 2185.0| 0.028026| 0.000000| 0.028026| 0.000000| 0.000000| 0.000000| 0.000000
 2190.0| 0.033004| 0.000000| 0.033004| 0.000000| 0.000000| 0.000000| 0.000000
 2195.0| 0.033598| 0.000000| 0.033598| 0.000000| 0.000000| 0.000000| 0.000000
 2200.0| 0.029709| 0.000000| 0.029709| 0.000000| 0.000000| 0.000000| 0.000000
 2205.0| 0.023371| 0.000000| 0.023371| 0.000000| 0.000000| 0.000000| 0.000000
 2210.0| 0.020642| 0.000000| 0.020642| 0.000000| 0.000000| 0.000000| 0.000000
 2215.0| 0.020171| 0.000000| 0.020171| 0.000000| 0.000000| 0.000000| 0.000000
 2220.0| 0.025212| 0.000000| 0.025212| 0.000000| 0.000000| 0.000000| 0.000000
 2225.0| 0.026920| 0.000000| 0.026920| 0.000000| 0.000000| 0.000000| 0.000000
 2230.0| 0.022857| 0.000000| 0.022857| 0.000000| 0.000000| 0.000000| 0.000000
 2235.0| 0.025955| 0.000000| 0.025955| 0.000000| 0.000000| 0.000000| 0.000000
 2240.0| 0.028616| 0.000000| 0.028616| 0.000000| 0.000000| 0.000000| 0.000000
 2245.0| 0.032965| 0.000000| 0.032965| 0.000000| 0.000000| 0.000000| 0.000000
 2250.0| 0.032376| 0.000000| 0.032376| 0.000000| 0.000000| 0.000000| 0.000000
 2255.0| 0.026305| 0.000000| 0.026305| 0.000000| 0.000000| 0.000000| 0.000000
 2260.0| 0.022601| 0.000000| 0.022601| 0.000000| 0.000000| 0.000000| 0.000000
 2265.0| 0.020451| 0.000000| 0.020451| 0.000000| 0.000000| 0.000000| 0.000000
 2270.0| 0.021761| 0.000000| 0.021761| 0.000000| 0.000000| 0.000000| 0.000000
 2275.0| 0.019190| 0.000000| 0.019190| 0.000000| 0.000000| 0.000000| 0.000000
 2280.0| 0.026324| 0.000000| 0.026324| 0.000000| 0.000000| 0.000000| 0.000000
 2285.0| 0.026785| 0.000000| 0.026785| 0.000000| 0.000000| 0.000000| 0.000000
 2290.0| 0.023385| 0.000000| 0.023385| 0.000000| 0.000000| 0.000000| 0.000000
 2295.0| 0.026388| 0.000000| 0.026388| 0.000000| 0.000000| 0.000000| 0.000000
 2300.0| 0.027974| 0.000000| 0.027974| 0.000000| 0.000000| 0.000000| 0.000000
 2305.0| 0.031936| 0.000000| 0.031936| 0.000000| 0.000000| 0.000000| 0.000000
 2310.0| 0.032693| 0.000000| 0.032693| 0.000000| 0.000000| 0.000000| 0.000000
 2315.0| 0.030139| 0.000000| 0.030139| 0.000000| 0.000000| 0.000000| 0.000000
 2320.0| 0.028291| 0.000000| 0.028291| 0.000000| 0.000000| 0.000000| 0.000000
 2325.0| 0.034974| 0.000000| 0.034974| 0.000000| 0.000000| 0.000000| 0.000000
 2330.0| 0.032393| 0.000000| 0.032393| 0.000000| 0.000000| 0.000000| 0.000000
 2335.0| 0.026424| 0.000000| 0.026424| 0.000000| 0.000000| 0.000000| 0.000000
 2340.0| 0.026576| 0.000000| 0.026576| 0.000000| 0.000000| 0.000000| 0.000000
 2345.0| 0.023913| 0.000000| 0.023913| 0.000000| 0.000000| 0.000000| 0.000000
 2350.0| 0.024197| 0.000000| 0.024197| 0.000000| 0.000000| 0.000000| 0.000000
 2355.0| 0.027670| 0.000000| 0.027670| 0.000000| 0.000000| 0.000000| 0.000000
 2360.0| 0.029896| 0.000000| 0.029896| 0.000000| 0.000000| 0.000000| 0.000000
 2365.0| 0.032778| 0.000000| 0.032778| 0.000000| 0.000000| 0.000000| 0.000000
 2370.0| 0.037670| 0.000000| 0.037670| 0.000000| 0.000000| 0.000000| 0.000000
 2375.0| 0.037540| 0.000000| 0.037540| 0.000000| 0.000000| 0.000000| 0.000000
 2380.0| 0.029221| 0.000000| 0.029221| 0.000000| 0.000000| 0.000000| 0.000000
 2385.0| 0.024895| 0.000000| 0.024895| 0.000000| 0.000000| 0.000000| 0.000000
 2390.0| 0.026098| 0.000000| 0.026098| 0.000000| 0.000000| 0.000000| 0.000000
 2395.0| 0.026897| 0.000000| 0.026897| 0.000000| 0.000000| 0.000000| 0.000000
 2400.0| 0.020325| 0.000000| 0.020325| 0.000000| 0.000000| 0.000000| 0.000000
 2405.0| 0.023121| 0.000000| 0.023121| 0.000000| 0.000000| 0.000000| 0.000000
 2410.0| 0.022248| 0.000000| 0.022248| 0.000000| 0.000000| 0.000000| 0.000000
 2415.0| 0.024908| 0.000000| 0.024908| 0.000000| 0.000000| 0.000000| 0.000000
 2420.0| 0.033207| 0.000000| 0.033207| 0.000000| 0.000000| 0.000000| 0.000000
 2425.0| 0.037874| 0.000000| 0.037874| 0.000000| 0.000000| 0.000000| 0.000000
 2430.0| 0.032948| 0.000000| 0.032948| 0.000000| 0.000000| 0.000000| 0.000000
 2435.0| 0.032080| 0.000000| 0.032080| 0.000000| 0.000000| 0.000000| 0.000000
 2440.0| 0.034034| 0.000000| 0.034034| 0.000000| 0.000000| 0.000000| 0.000000
 2445.0| 0.032431| 0.000000| 0.032431| 0.000000| 0.000000| 0.000000| 0.000000
 2450.0| 0.030967| 0.000000| 0.030967| 0.000000| 0.000000| 0.000000| 0.000000
 2455.0| 0.035821| 0.000000| 0.035821| 0.000000| 0.000000| 0.000000| 0.000000
 2460.0| 0.031469| 0.000000| 0.031469| 0.000000| 0.000000| 0.000000| 0.000000
 2465.0| 0.028116| 0.000000| 0.028116| 0.000000| 0.000000| 0.000000| 0.000000
 2470.0| 0.029488| 0.000000| 0.029488| 0.000000| 0.000000| 0.000000| 0.000000
 2475.0| 0.029409| 0.000000| 0.029409| 0.000000| 0.000000| 0.000000| 0.000000
 2480.0| 0.025906| 0.000000| 0.025906| 0.000000| 0.000000| 0.000000| 0.000000
 2485.0| 0.021923| 0.000000| 0.021923| 0.000000| 0.000000| 0.000000| 0.000000
 2490.0| 0.024502| 0.000000| 0.024502| 0.000000| 0.000000| 0.000000| 0.000000
 2495.0| 0.029453| 0.000000| 0.029453| 0.000000| 0.000000| 0.000000| 0.000000
 2500.0| 0.034347| 0.000000| 0.034347| 0.000000| 0.000000| 0.000000| 0.000000
 2505.0| 0.033009| 0.000000| 0.033009| 0.000000| 0.000000| 0.000000| 0.000000
 2510.0| 0.030658| 0.000000| 0.030658| 0.000000| 0.000000| 0.000000| 0.000000
 2515.0| 0.029257| 0.000000| 0.029257| 0.000000| 0.000000| 0.000000| 0.000000
 2520.0| 0.028990| 0.000000| 0.028990| 0.000000| 0.000000| 0.000000| 0.000000
 2525.0| 0.028660| 0.000000| 0.028660| 0.000000| 0.000000| 0.000000| 0.000000
 2530.0| 0.032699| 0.000000| 0.032699| 0.000000| 0.000000| 0.000000| 0.000000
 2535.0| 0.031460| 0.000000| 0.031460| 0.000000| 0.000000| 0.000000| 0.000000
 2540.0| 0.031762| 0.000000| 0.031762| 0.000000| 0.000000| 0.000000| 0.000000
 2545.0| 0.034534| 0.000000| 0.034534| 0.000000| 0.000000| 0.000000| 0.000000
 2550.0| 0.037384| 0.000000| 0.037384| 0.000000| 0.000000| 0.000000| 0.000000
 2555.0| 0.039710| 0.000000| 0.039710| 0.000000| 0.000000| 0.000000| 0.000000
 2560.0| 0.044977| 0.000000| 0.044977| 0.000000| 0.000000| 0.000000| 0.000000
 2565.0| 0.053830| 0.000000| 0.053830| 0.000000| 0.000000| 0.000000| 0.000000
 2570.0| 0.051889| 0.000000| 0.051889| 0.000000| 0.000000| 0.000000| 0.000000
 2575.0| 0.046883| 0.000000| 0.046883| 0.000000| 0.000000| 0.000000| 0.000000
 2580.0| 0.056277| 0.000000| 0.056277| 0.000000| 0.000000| 0.000000| 0.000000
 2585.0| 0.061710| 0.000000| 0.061710| 0.000000| 0.000000| 0.000000| 0.000000
 2590.0| 0.060299| 0.000000| 0.060299| 0.000000| 0.000000| 0.000000| 0.000000
