#Table: J/PASP/110/863/g2v.dat.gz (cdsarc.u-strasbg.fr)
-------------------------------------------------------------------------------------------------
 lambda|    nflam|  sdnflam|       fi|       fg|       fj|       fs|       fk|      fd1|      fd2
 8335.0| 0.577415| 0.004405| 0.000000| 0.000000| 0.000000| 0.000000| 0.571645| 0.580227| 0.580372
 8340.0| 0.577606| 0.007959| 0.000000| 0.000000| 0.000000| 0.000000| 0.567303| 0.581396| 0.584118
 8345.0| 0.581247| 0.006240| 0.000000| 0.000000| 0.000000| 0.000000| 0.573131| 0.584476| 0.586132
 8350.0| 0.589313| 0.004393| 0.000000| 0.000000| 0.000000| 0.000000| 0.584048| 0.589951| 0.593941
 8355.0| 0.594596| 0.001456| 0.000000| 0.000000| 0.000000| 0.000000| 0.592889| 0.594683| 0.596217
 8360.0| 0.592246| 0.003498| 0.000000| 0.000000| 0.000000| 0.000000| 0.595682| 0.593133| 0.587923
 8365.0| 0.589839| 0.001305| 0.000000| 0.000000| 0.000000| 0.000000| 0.591389| 0.589667| 0.588462
 8370.0| 0.589367| 0.001883| 0.000000| 0.000000| 0.000000| 0.000000| 0.587518| 0.588886| 0.591698
 8375.0| 0.589758| 0.000722| 0.000000| 0.000000| 0.000000| 0.000000| 0.590106| 0.588846| 0.590323
 8380.0| 0.588394| 0.001892| 0.000000| 0.000000| 0.000000| 0.000000| 0.590771| 0.587760| 0.586651
 8385.0| 0.580767| 0.001892| 0.000000| 0.000000| 0.000000| 0.000000| 0.582426| 0.581552| 0.578323
 8390.0| 0.579495| 0.003341| 0.000000| 0.000000| 0.000000| 0.000000| 0.577585| 0.577048| 0.583852
 8395.0| 0.586767| 0.002522| 0.000000| 0.000000| 0.000000| 0.000000| 0.587595| 0.583588| 0.589117
 8400.0| 0.590153| 0.007234| 0.000000| 0.000000| 0.000000| 0.000000| 0.599534| 0.584351| 0.586576
 8405.0| 0.587659| 0.007581| 0.000000| 0.000000| 0.000000| 0.582893| 0.599409| 0.581714| 0.586620
 8410.0| 0.585979| 0.004855| 0.000000| 0.000000| 0.000000| 0.584396| 0.593223| 0.580933| 0.585366
 8415.0| 0.584813| 0.003803| 0.000000| 0.000000| 0.000000| 0.584237| 0.589785| 0.579893| 0.585336
 8420.0| 0.582816| 0.004452| 0.000000| 0.000000| 0.000000| 0.582210| 0.589133| 0.577565| 0.582356
 8425.0| 0.581878| 0.005304| 0.000000| 0.000000| 0.000000| 0.583403| 0.589141| 0.576364| 0.578602
 8430.0| 0.582306| 0.005433| 0.000000| 0.000000| 0.000000| 0.586820| 0.587786| 0.576806| 0.577811
 8435.0| 0.577615| 0.005035| 0.000000| 0.000000| 0.000000| 0.578071| 0.583978| 0.577581| 0.570829
 8440.0| 0.576943| 0.003601| 0.000000| 0.000000| 0.000000| 0.571607| 0.580248| 0.579208| 0.576709
 8445.0| 0.578018| 0.002604| 0.000000| 0.000000| 0.000000| 0.574031| 0.579619| 0.580190| 0.578232
 8450.0| 0.581426| 0.001846| 0.000000| 0.000000| 0.000000| 0.578933| 0.583466| 0.582486| 0.580819
 8455.0| 0.586382| 0.003251| 0.000000| 0.000000| 0.000000| 0.584425| 0.591089| 0.586798| 0.583218
 8460.0| 0.586966| 0.005178| 0.000000| 0.000000| 0.000000| 0.583182| 0.595132| 0.585629| 0.583922
 8465.0| 0.580400| 0.006494| 0.000000| 0.000000| 0.000000| 0.581384| 0.589758| 0.576334| 0.574123
 8470.0| 0.574977| 0.005307| 0.000000| 0.000000| 0.000000| 0.577247| 0.581856| 0.571500| 0.569305
 8475.0| 0.578963| 0.001492| 0.000000| 0.000000| 0.000000| 0.580857| 0.579692| 0.577519| 0.577785
 8480.0| 0.581099| 0.002590| 0.000000| 0.000000| 0.000000| 0.582512| 0.584297| 0.578570| 0.579018
 8485.0| 0.582478| 0.005535| 0.000000| 0.000000| 0.000000| 0.580334| 0.591290| 0.579701| 0.578587
 8490.0| 0.575734| 0.004199| 0.000000| 0.000000| 0.000000| 0.573430| 0.581859| 0.571574| 0.576075
 8495.0| 0.541112| 0.003596| 0.000000| 0.000000| 0.000000| 0.537319| 0.545561| 0.543020| 0.538548
 8500.0| 0.518919| 0.003070| 0.000000| 0.000000| 0.000000| 0.520215| 0.519855| 0.514113| 0.521492
 8505.0| 0.548519| 0.010038| 0.000000| 0.000000| 0.000000| 0.554406| 0.537452| 0.541755| 0.560462
 8510.0| 0.566907| 0.003012| 0.000000| 0.000000| 0.000000| 0.567586| 0.564187| 0.571184| 0.564670
 8515.0| 0.561876| 0.001383| 0.000000| 0.000000| 0.000000| 0.560015| 0.562712| 0.563348| 0.561428
 8520.0| 0.562967| 0.008972| 0.000000| 0.000000| 0.000000| 0.564136| 0.549831| 0.572849| 0.565052
 8525.0| 0.560720| 0.007733| 0.000000| 0.000000| 0.000000| 0.564073| 0.548592| 0.567162| 0.563055
 8530.0| 0.556593| 0.004030| 0.000000| 0.000000| 0.000000| 0.556668| 0.552864| 0.562608| 0.554230
 8535.0| 0.533104| 0.011735| 0.000000| 0.000000| 0.000000| 0.520158| 0.548101| 0.538307| 0.525851
 8540.0| 0.470578| 0.028092| 0.000000| 0.000000| 0.000000| 0.456797| 0.515258| 0.450532| 0.459725
 8545.0| 0.455200| 0.010384| 0.000000| 0.000000| 0.000000| 0.459512| 0.450395| 0.442641| 0.468250
 8550.0| 0.493179| 0.050580| 0.000000| 0.000000| 0.000000| 0.522458| 0.414494| 0.502031| 0.533732
 8555.0| 0.528126| 0.044016| 0.000000| 0.000000| 0.000000| 0.553424| 0.457647| 0.548013| 0.553422
 8560.0| 0.548589| 0.016999| 0.000000| 0.000000| 0.000000| 0.559224| 0.521468| 0.555072| 0.558592
 8565.0| 0.557109| 0.010240| 0.000000| 0.000000| 0.000000| 0.565268| 0.540956| 0.560798| 0.561413
 8570.0| 0.556065| 0.014371| 0.000000| 0.000000| 0.000000| 0.563091| 0.533107| 0.565587| 0.562476
 8575.0| 0.554502| 0.016465| 0.000000| 0.000000| 0.000000| 0.562319| 0.528122| 0.563340| 0.564225
 8580.0| 0.551658| 0.015379| 0.000000| 0.000000| 0.000000| 0.560303| 0.527004| 0.559818| 0.559507
 8585.0| 0.550155| 0.016100| 0.000000| 0.000000| 0.000000| 0.561644| 0.524592| 0.555763| 0.558620
 8590.0| 0.549889| 0.018532| 0.000000| 0.000000| 0.000000| 0.561461| 0.520254| 0.557826| 0.560014
 8595.0| 0.547927| 0.020425| 0.000000| 0.000000| 0.000000| 0.556616| 0.515272| 0.560735| 0.559083
 8600.0| 0.548112| 0.021245| 0.000000| 0.000000| 0.000000| 0.560540| 0.514066| 0.559260| 0.558581
 8605.0| 0.551382| 0.020577| 0.000000| 0.000000| 0.000000| 0.560959| 0.519225| 0.568627| 0.556718
 8610.0| 0.549207| 0.017346| 0.000000| 0.000000| 0.000000| 0.558398| 0.522902| 0.565139| 0.550390
 8615.0| 0.545339| 0.016927| 0.000000| 0.000000| 0.000000| 0.557393| 0.518551| 0.555043| 0.550369
 8620.0| 0.547508| 0.020150| 0.000000| 0.000000| 0.000000| 0.559405| 0.515288| 0.559420| 0.555919
 8625.0| 0.549927| 0.017506| 0.000000| 0.000000| 0.000000| 0.558770| 0.522019| 0.561900| 0.557018
 8630.0| 0.553501| 0.014166| 0.000000| 0.000000| 0.000000| 0.560823| 0.531160| 0.564359| 0.557663
 8635.0| 0.555455| 0.013965| 0.000000| 0.000000| 0.000000| 0.560459| 0.533708| 0.567714| 0.559940
 8640.0| 0.553612| 0.014300| 0.000000| 0.000000| 0.000000| 0.559073| 0.531476| 0.566539| 0.557359
 8645.0| 0.548326| 0.012125| 0.000000| 0.000000| 0.000000| 0.552990| 0.529250| 0.558217| 0.552848
 8650.0| 0.543854| 0.007510| 0.000000| 0.000000| 0.000000| 0.544197| 0.532881| 0.552038| 0.546301
 8655.0| 0.528390| 0.007900| 0.000000| 0.000000| 0.000000| 0.520771| 0.540447| 0.525578| 0.526764
 8660.0| 0.483386| 0.021585| 0.000000| 0.000000| 0.000000| 0.469992| 0.517877| 0.474540| 0.471135
 8665.0| 0.459981| 0.010993| 0.000000| 0.000000| 0.000000| 0.467288| 0.446414| 0.454243| 0.471978
 8670.0| 0.484862| 0.053576| 0.000000| 0.000000| 0.000000| 0.518763| 0.400723| 0.496732| 0.523230
 8675.0| 0.515558| 0.044602| 0.000000| 0.000000| 0.000000| 0.540858| 0.444194| 0.542257| 0.534922
 8680.0| 0.534187| 0.020351| 0.000000| 0.000000| 0.000000| 0.543749| 0.501695| 0.547878| 0.543427
 8685.0| 0.532410| 0.022519| 0.000000| 0.000000| 0.000000| 0.540209| 0.497033| 0.550996| 0.541401
 8690.0| 0.528819| 0.025455| 0.000000| 0.000000| 0.000000| 0.538332| 0.488281| 0.546151| 0.542511
 8695.0| 0.541546| 0.011799| 0.000000| 0.000000| 0.000000| 0.548020| 0.523016| 0.544456| 0.550690
 8700.0| 0.552242| 0.002709| 0.000000| 0.000000| 0.000000| 0.549300| 0.000000| 0.552002| 0.555425
 8705.0| 0.552452| 0.003757| 0.000000| 0.000000| 0.000000| 0.547646| 0.000000| 0.553913| 0.555798
 8710.0| 0.547124| 0.001769| 0.000000| 0.000000| 0.000000| 0.544902| 0.000000| 0.547650| 0.548820
 8715.0| 0.546700| 0.003408| 0.000000| 0.000000| 0.000000| 0.545645| 0.000000| 0.543479| 0.550976
 8720.0| 0.550689| 0.004106| 0.000000| 0.000000| 0.000000| 0.551186| 0.000000| 0.545806| 0.555076
 8725.0| 0.549280| 0.002689| 0.000000| 0.000000| 0.000000| 0.552782| 0.000000| 0.547709| 0.547350
 8730.0| 0.545693| 0.001836| 0.000000| 0.000000| 0.000000| 0.547943| 0.000000| 0.545258| 0.543880
 8735.0| 0.541498| 0.001119| 0.000000| 0.000000| 0.000000| 0.542890| 0.000000| 0.540346| 0.541258
 8740.0| 0.541167| 0.001223| 0.000000| 0.000000| 0.000000| 0.541507| 0.000000| 0.539631| 0.542363
 8745.0| 0.542470| 0.001134| 0.000000| 0.000000| 0.000000| 0.541215| 0.000000| 0.543781| 0.542415
 8750.0| 0.539118| 0.001237| 0.000000| 0.000000| 0.000000| 0.538690| 0.000000| 0.537957| 0.540705
 8755.0| 0.537752| 0.002942| 0.000000| 0.000000| 0.000000| 0.539600| 0.000000| 0.533887| 0.539767
 8760.0| 0.542509| 0.002828| 0.000000| 0.000000| 0.000000| 0.543998| 0.000000| 0.538818| 0.544711
 8765.0| 0.544149| 0.002925| 0.000000| 0.000000| 0.000000| 0.546825| 0.000000| 0.545191| 0.540430
 8770.0| 0.542620| 0.002852| 0.000000| 0.000000| 0.000000| 0.540308| 0.000000| 0.546303| 0.541248
 8775.0| 0.542143| 0.001739| 0.000000| 0.000000| 0.000000| 0.540692| 0.000000| 0.544379| 0.541358
 8780.0| 0.544172| 0.000373| 0.000000| 0.000000| 0.000000| 0.544101| 0.000000| 0.543911| 0.544505
 8785.0| 0.542028| 0.001055| 0.000000| 0.000000| 0.000000| 0.541185| 0.000000| 0.543399| 0.541500
 8790.0| 0.535469| 0.001739| 0.000000| 0.000000| 0.000000| 0.533342| 0.000000| 0.535844| 0.537220
 8795.0| 0.534685| 0.000951| 0.000000| 0.000000| 0.000000| 0.533679| 0.000000| 0.534552| 0.535824
 8800.0| 0.533454| 0.000834| 0.000000| 0.000000| 0.000000| 0.532425| 0.000000| 0.533662| 0.534275
 8805.0| 0.519369| 0.003889| 0.000000| 0.000000| 0.000000| 0.514889| 0.000000| 0.523710| 0.519508
 8810.0| 0.519803| 0.000951| 0.000000| 0.000000| 0.000000| 0.518619| 0.000000| 0.520148| 0.520643
 8815.0| 0.534331| 0.003362| 0.000000| 0.000000| 0.000000| 0.534818| 0.000000| 0.530294| 0.537881
 8820.0| 0.537004| 0.001582| 0.000000| 0.000000| 0.000000| 0.536079| 0.000000| 0.535852| 0.539082
 8825.0| 0.533475| 0.005653| 0.000000| 0.000000| 0.000000| 0.540877| 0.000000| 0.529756| 0.529792
 8830.0| 0.537002| 0.003035| 0.000000| 0.000000| 0.000000| 0.540624| 0.000000| 0.533759| 0.536622
 8835.0| 0.532539| 0.002683| 0.000000| 0.000000| 0.000000| 0.534150| 0.000000| 0.529031| 0.534438
 8840.0| 0.528836| 0.003673| 0.000000| 0.000000| 0.000000| 0.529571| 0.000000| 0.524355| 0.532582
 8845.0| 0.532877| 0.002919| 0.000000| 0.000000| 0.000000| 0.530347| 0.000000| 0.531675| 0.536609
 8850.0| 0.535338| 0.002299| 0.000000| 0.000000| 0.000000| 0.534298| 0.000000| 0.538302| 0.533415
 8855.0| 0.533999| 0.005062| 0.000000| 0.000000| 0.000000| 0.531592| 0.000000| 0.540551| 0.529853
 8860.0| 0.526584| 0.005594| 0.000000| 0.000000| 0.000000| 0.519909| 0.000000| 0.532524| 0.527320
 8865.0| 0.519002| 0.001432| 0.000000| 0.000000| 0.000000| 0.517606| 0.000000| 0.520817| 0.518581
 8870.0| 0.521219| 0.000769| 0.000000| 0.000000| 0.000000| 0.520461| 0.000000| 0.522105| 0.521092
 8875.0| 0.527849| 0.000457| 0.000000| 0.000000| 0.000000| 0.527284| 0.000000| 0.528014| 0.528249
 8880.0| 0.530812| 0.002803| 0.000000| 0.000000| 0.000000| 0.534065| 0.000000| 0.530682| 0.527691
 8885.0| 0.533406| 0.004937| 0.000000| 0.000000| 0.000000| 0.539827| 0.000000| 0.530813| 0.529580
 8890.0| 0.533253| 0.001636| 0.000000| 0.000000| 0.000000| 0.535412| 0.000000| 0.532077| 0.532270
 8895.0| 0.529767| 0.000000| 0.000000| 0.000000| 0.000000| 0.529650| 0.000000| 0.529935| 0.529715
 8900.0| 0.530621| 0.001149| 0.000000| 0.000000| 0.000000| 0.531889| 0.000000| 0.529266| 0.530709
 8905.0| 0.533929| 0.006059| 0.000000| 0.000000| 0.000000| 0.541864| 0.000000| 0.529813| 0.530110
 8910.0| 0.531850| 0.006005| 0.000000| 0.000000| 0.000000| 0.539445| 0.000000| 0.526293| 0.529812
 8915.0| 0.530904| 0.007920| 0.000000| 0.000000| 0.000000| 0.541121| 0.000000| 0.524275| 0.527316
 8920.0| 0.527219| 0.003408| 0.000000| 0.000000| 0.000000| 0.531507| 0.000000| 0.524011| 0.526139
 8925.0| 0.522237| 0.001265| 0.000000| 0.000000| 0.000000| 0.522583| 0.000000| 0.520657| 0.523473
 8930.0| 0.521325| 0.005327| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.516391| 0.526258
 8935.0| 0.527223| 0.001432| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.525905| 0.528541
 8940.0| 0.527244| 0.001292| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.528437| 0.526052
 8945.0| 0.521045| 0.002000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.519199| 0.522892
 8950.0| 0.518661| 0.005031| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.514003| 0.523318
 8955.0| 0.521846| 0.003697| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.518425| 0.525268
 8960.0| 0.520934| 0.001395| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.519638| 0.522230
 8965.0| 0.516380| 0.001729| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.514800| 0.517960
 8970.0| 0.514718| 0.003309| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.511652| 0.517784
 8975.0| 0.514993| 0.000417| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.514640| 0.515346
 8980.0| 0.519719| 0.000264| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.519445| 0.519992
 8985.0| 0.511104| 0.000186| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.511355| 0.510852
 8990.0| 0.500889| 0.001480| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.502272| 0.499506
 8995.0| 0.519686| 0.006282| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.525503| 0.513869
 9000.0| 0.510414| 0.010240| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.519893| 0.500935
 9005.0| 0.504233| 0.004349| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.508253| 0.500214
 9010.0| 0.507196| 0.012853| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.519093| 0.495298
 9015.0| 0.502798| 0.013464| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.515264| 0.490331
 9020.0| 0.507463| 0.004962| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.512055| 0.502871
 9025.0| 0.509525| 0.007727| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.516680| 0.502371
 9030.0| 0.520743| 0.002715| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.523267| 0.518219
 9035.0| 0.528254| 0.003362| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.525140| 0.531367
 9040.0| 0.526047| 0.005048| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.521370| 0.530724
 9045.0| 0.525391| 0.006312| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.519543| 0.531238
 9050.0| 0.524824| 0.003853| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.521257| 0.528391
 9055.0| 0.522752| 0.004098| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.518960| 0.526544
 9060.0| 0.513013| 0.002268| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.510916| 0.515111
 9065.0| 0.508522| 0.002846| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.505886| 0.511158
 9070.0| 0.509038| 0.000457| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.508641| 0.509434
 9075.0| 0.508574| 0.003753| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.512048| 0.505100
 9080.0| 0.501736| 0.002834| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.504356| 0.499116
 9085.0| 0.498862| 0.001272| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.497683| 0.500041
 9090.0| 0.495238| 0.000264| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.495501| 0.494975
 9095.0| 0.493051| 0.000475| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.492617| 0.493485
 9100.0| 0.498726| 0.000780| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.497985| 0.499467
 9105.0| 0.504248| 0.001798| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.505912| 0.502584
 9110.0| 0.507130| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.507091| 0.507168
 9115.0| 0.503796| 0.002167| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.501790| 0.505802
 9120.0| 0.504595| 0.003362| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.501480| 0.507709
 9125.0| 0.508993| 0.008234| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.501368| 0.516618
 9130.0| 0.501844| 0.003387| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.498706| 0.504981
 9135.0| 0.497631| 0.000932| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.498489| 0.496773
 9140.0| 0.505696| 0.001134| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.504648| 0.506744
 9145.0| 0.504413| 0.002000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.502577| 0.506249
 9150.0| 0.495708| 0.002329| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.493550| 0.497866
 9155.0| 0.490877| 0.002214| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.492931| 0.488822
 9160.0| 0.503130| 0.004174| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.506996| 0.499264
 9165.0| 0.507556| 0.002931| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.510269| 0.504843
 9170.0| 0.498205| 0.001292| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.499397| 0.497013
 9175.0| 0.492865| 0.000590| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.492327| 0.493404
 9180.0| 0.498245| 0.003400| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.501393| 0.495096
 9185.0| 0.504985| 0.001920| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.506761| 0.503209
 9190.0| 0.503994| 0.001103| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.502954| 0.505034
 9195.0| 0.501370| 0.001846| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.499658| 0.503081
 9200.0| 0.505411| 0.001223| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.504288| 0.506535
 9205.0| 0.503588| 0.001668| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.505132| 0.502044
 9210.0| 0.495978| 0.000457| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.496402| 0.495554
 9215.0| 0.490336| 0.000995| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.489403| 0.491269
 9220.0| 0.494961| 0.005774| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.500306| 0.489616
 9225.0| 0.505156| 0.014699| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.518765| 0.491547
 9230.0| 0.502255| 0.015428| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.516540| 0.487971
 9235.0| 0.493773| 0.005436| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.498806| 0.488740
 9240.0| 0.491874| 0.003044| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.494690| 0.489059
 9245.0| 0.495033| 0.001164| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.496116| 0.493950
 9250.0| 0.494855| 0.000618| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.494297| 0.495413
 9255.0| 0.488905| 0.004662| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.484588| 0.493221
 9260.0| 0.489381| 0.014873| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.475611| 0.503150
 9265.0| 0.502154| 0.012970| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.490144| 0.514163
 9270.0| 0.507256| 0.006808| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.500954| 0.513557
 9275.0| 0.506449| 0.009642| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.497521| 0.515377
 9280.0| 0.504406| 0.010687| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.494512| 0.514300
 9285.0| 0.503810| 0.007807| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.496583| 0.511037
 9290.0| 0.503213| 0.010193| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.493778| 0.512647
 9295.0| 0.497074| 0.009887| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.487919| 0.506228
 9300.0| 0.496119| 0.011522| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.485453| 0.506785
 9305.0| 0.488078| 0.006010| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.482513| 0.493644
 9310.0| 0.485696| 0.003205| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.482728| 0.488663
 9315.0| 0.475526| 0.005223| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.480362| 0.470690
 9320.0| 0.464529| 0.009385| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.473218| 0.455841
 9325.0| 0.464446| 0.008581| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.472390| 0.456501
 9330.0| 0.468864| 0.004660| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.473179| 0.464549
 9335.0| 0.455123| 0.012964| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.467124| 0.443121
 9340.0| 0.445558| 0.015349| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.459768| 0.431347
 9345.0| 0.441646| 0.026065| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.465778| 0.417514
 9350.0| 0.466603| 0.002491| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.468911| 0.464295
 9355.0| 0.450737| 0.018373| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.467748| 0.433727
 9360.0| 0.457718| 0.011569| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.468429| 0.447007
 9365.0| 0.468573| 0.002268| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.470671| 0.466474
 9370.0| 0.462417| 0.009447| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.471164| 0.453670
 9375.0| 0.466412| 0.003635| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.469777| 0.463047
 9380.0| 0.469436| 0.000757| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.470144| 0.468728
 9385.0| 0.484521| 0.006889| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.478144| 0.490898
 9390.0| 0.503170| 0.007729| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.496017| 0.510323
 9395.0| 0.516482| 0.016746| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.500977| 0.531986
 9400.0| 0.505362| 0.015939| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.490605| 0.520119
 9405.0| 0.495938| 0.014955| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.482093| 0.509783
 9410.0| 0.480549| 0.013097| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.468423| 0.492675
 9415.0| 0.477481| 0.015277| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.463338| 0.491624
 9420.0| 0.478069| 0.013151| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.465893| 0.490244
 9425.0| 0.467333| 0.001127| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.466296| 0.468370
 9430.0| 0.462439| 0.014529| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.475890| 0.448988
 9435.0| 0.470023| 0.000904| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.470849| 0.469197
 9440.0| 0.443009| 0.017620| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.459323| 0.426695
 9445.0| 0.458991| 0.009213| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.467520| 0.450462
 9450.0| 0.478589| 0.002546| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.480944| 0.476234
 9455.0| 0.461817| 0.007681| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.468929| 0.454705
 9460.0| 0.454430| 0.006125| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.460101| 0.448760
 9465.0| 0.474806| 0.003267| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.477829| 0.471782
 9470.0| 0.478944| 0.005721| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.473645| 0.484243
 9475.0| 0.472438| 0.005596| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.467256| 0.477619
 9480.0| 0.465421| 0.001095| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.466438| 0.464404
 9485.0| 0.476001| 0.007636| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.468932| 0.483069
