#Table: J/PASP/110/863/k2v.dat.gz (cdsarc.u-strasbg.fr)
-------------------------------------------------------------------
 lambda|    nflam|  sdnflam|       fi|       fg|       fp|      fd1
 6060.0| 1.035768| 0.018978| 0.000000| 1.053221| 1.040345| 1.013739
 6065.0| 1.033460| 0.019998| 0.000000| 1.052295| 1.037594| 1.010490
 6070.0| 1.035984| 0.010705| 0.000000| 1.048380| 1.033521| 1.026052
 6075.0| 1.028618| 0.012789| 0.000000| 1.042478| 1.028019| 1.015357
 6080.0| 1.020026| 0.015477| 0.000000| 1.035586| 1.021642| 1.002850
 6085.0| 1.010775| 0.019007| 0.000000| 1.028606| 1.014814| 0.988905
 6090.0| 1.005721| 0.016370| 0.000000| 1.022049| 1.007635| 0.987479
 6095.0| 1.001282| 0.014033| 0.000000| 1.016329| 1.000946| 0.986572
 6100.0| 0.997616| 0.012956| 0.000000| 1.011857| 0.996561| 0.984429
 6105.0| 0.993271| 0.016074| 0.000000| 1.008898| 0.995834| 0.975081
 6110.0| 1.000593| 0.005349| 0.000000| 1.007127| 0.997843| 0.996809
 6115.0| 1.001823| 0.003544| 0.000000| 1.006069| 0.999075| 1.000325
 6120.0| 0.991420| 0.015536| 0.000000| 1.005249| 0.995821| 0.973190
 6125.0| 0.987036| 0.016587| 0.000000| 1.004186| 0.987898| 0.969023
 6130.0| 0.989054| 0.011220| 0.000000| 1.002372| 0.979432| 0.985359
 6135.0| 0.978112| 0.018959| 0.000000| 0.999293| 0.975766| 0.959277
 6140.0| 0.974772| 0.020693| 0.000000| 0.994435| 0.978792| 0.951090
 6145.0| 0.989961| 0.006641| 0.000000| 0.987605| 0.984402| 0.997876
 6150.0| 0.983421| 0.002889| 0.000000| 0.979894| 0.985100| 0.985268
 6155.0| 0.970404| 0.006968| 0.000000| 0.972716| 0.976354| 0.962142
 6160.0| 0.949177| 0.024583| 0.000000| 0.967484| 0.960729| 0.919319
 6165.0| 0.938224| 0.030296| 0.000000| 0.965328| 0.946614| 0.902731
 6170.0| 0.951289| 0.012265| 0.000000| 0.966252| 0.942687| 0.944929
 6175.0| 0.965270| 0.010991| 0.000000| 0.969975| 0.951986| 0.973848
 6180.0| 0.981198| 0.013464| 0.000000| 0.976217| 0.970076| 0.997302
 6185.0| 0.989753| 0.005560| 0.000000| 0.984483| 0.988635| 0.996140
 6190.0| 0.993264| 0.007231| 0.000000| 0.993411| 1.000859| 0.985522
 6195.0| 1.000677| 0.003906| 0.000000| 1.001428| 1.004406| 0.996197
 6200.0| 1.000877| 0.005832| 0.000000| 1.006958| 1.001066| 0.994606
 6205.0| 1.006086| 0.010007| 0.000000| 1.008807| 0.994372| 1.015080
 6210.0| 0.998775| 0.009741| 0.000000| 1.007302| 0.987285| 1.001738
 6215.0| 0.986828| 0.013590| 0.000000| 1.003154| 0.981475| 0.975855
 6220.0| 0.982890| 0.011695| 0.000000| 0.997072| 0.977595| 0.974003
 6225.0| 0.985962| 0.008712| 0.000000| 0.989791| 0.975423| 0.992671
 6230.0| 0.976749| 0.004431| 0.000000| 0.982149| 0.974044| 0.974053
 6235.0| 0.972893| 0.001849| 0.000000| 0.975007| 0.972337| 0.971334
 6240.0| 0.971300| 0.002997| 0.000000| 0.969227| 0.969709| 0.974965
 6245.0| 0.965838| 0.000630| 0.000000| 0.965485| 0.966708| 0.965320
 6250.0| 0.962880| 0.001993| 0.000000| 0.963700| 0.964457| 0.960484
 6255.0| 0.957490| 0.010066| 0.000000| 0.963604| 0.963704| 0.945161
 6260.0| 0.963489| 0.001891| 0.000000| 0.964929| 0.964292| 0.961247
 6265.0| 0.971375| 0.008073| 0.000000| 0.967403| 0.965519| 0.981202
 6270.0| 0.977741| 0.014422| 0.000000| 0.970742| 0.967199| 0.995282
 6275.0| 0.982426| 0.016816| 0.000000| 0.974658| 0.969793| 1.002828
 6280.0| 0.974088| 0.004210| 0.000000| 0.978866| 0.973382| 0.970017
 6285.0| 0.982752| 0.005624| 0.000000| 0.983061| 0.976637| 0.988558
 6290.0| 0.986482| 0.008606| 0.000000| 0.986882| 0.977169| 0.995395
 6295.0| 0.979820| 0.008377| 0.000000| 0.989948| 0.973369| 0.976143
 6300.0| 0.972710| 0.015942| 0.000000| 0.991883| 0.966322| 0.959926
 6305.0| 0.973502| 0.016029| 0.000000| 0.992447| 0.959558| 0.968502
 6310.0| 0.980695| 0.019671| 0.000000| 0.991958| 0.956617| 0.993509
 6315.0| 0.972539| 0.015622| 0.000000| 0.990876| 0.958643| 0.968097
 6320.0| 0.974029| 0.012952| 0.000000| 0.989659| 0.963924| 0.968503
 6325.0| 0.984786| 0.012872| 0.000000| 0.988677| 0.969613| 0.996067
 6330.0| 0.986226| 0.010750| 0.000000| 0.987959| 0.974054| 0.996665
 6335.0| 0.981208| 0.005160| 0.000000| 0.987444| 0.977365| 0.978816
 6340.0| 0.984409| 0.003697| 0.000000| 0.987072| 0.979897| 0.986257
 6345.0| 0.985381| 0.003803| 0.000000| 0.986837| 0.980828| 0.988477
 6350.0| 0.992570| 0.016474| 0.000000| 0.986943| 0.978612| 1.012156
 6355.0| 0.987207| 0.013069| 0.000000| 0.987648| 0.973136| 1.000836
 6360.0| 0.980289| 0.010668| 0.000000| 0.989212| 0.967554| 0.984100
 6365.0| 0.980397| 0.011739| 0.000000| 0.991673| 0.967030| 0.982488
 6370.0| 0.992281| 0.015572| 0.000000| 0.994203| 0.974893| 1.007747
 6375.0| 1.002322| 0.016071| 0.000000| 0.995753| 0.989544| 1.021670
 6380.0| 1.001385| 0.005011| 0.000000| 0.995276| 1.004571| 1.004308
 6385.0| 1.002821| 0.009601| 0.000000| 0.992106| 1.012399| 1.003959
 6390.0| 0.996975| 0.010657| 0.000000| 0.987098| 1.009301| 0.994525
 6395.0| 0.983728| 0.012285| 0.000000| 0.981490| 0.997728| 0.971966
 6400.0| 0.973090| 0.012506| 0.000000| 0.976518| 0.984300| 0.958451
 6405.0| 0.972382| 0.003395| 0.000000| 0.973215| 0.975486| 0.968446
 6410.0| 0.968365| 0.007570| 0.000000| 0.971802| 0.974095| 0.959197
 6415.0| 0.970514| 0.008532| 0.000000| 0.972296| 0.978539| 0.960707
 6420.0| 0.978282| 0.005386| 0.000000| 0.974715| 0.984843| 0.975289
 6425.0| 0.981836| 0.006472| 0.000000| 0.978860| 0.989686| 0.976963
 6430.0| 0.983050| 0.008434| 0.000000| 0.983678| 0.991666| 0.973807
 6435.0| 0.986237| 0.005423| 0.000000| 0.987899| 0.990985| 0.979827
 6440.0| 0.982879| 0.010552| 0.000000| 0.990256| 0.988383| 0.969999
 6445.0| 0.983380| 0.006653| 0.000000| 0.989875| 0.984400| 0.975865
 6450.0| 0.979222| 0.008013| 0.000000| 0.987464| 0.979704| 0.970497
 6455.0| 0.978837| 0.004367| 0.000000| 0.984127| 0.975482| 0.976901
 6460.0| 0.974991| 0.005011| 0.000000| 0.980967| 0.973221| 0.970786
 6465.0| 0.969766| 0.010720| 0.000000| 0.978830| 0.973468| 0.957000
 6470.0| 0.976084| 0.001229| 0.000000| 0.977525| 0.974783| 0.975945
 6475.0| 0.975781| 0.001352| 0.000000| 0.976606| 0.974067| 0.976669
 6480.0| 0.973731| 0.004238| 0.000000| 0.975624| 0.968604| 0.976965
 6485.0| 0.968200| 0.007782| 0.000000| 0.974304| 0.958797| 0.971498
 6490.0| 0.960656| 0.011340| 0.000000| 0.973056| 0.949042| 0.959869
 6495.0| 0.940852| 0.032171| 0.000000| 0.972461| 0.945417| 0.904678
 6500.0| 0.959013| 0.011514| 0.000000| 0.973100| 0.951551| 0.952387
 6505.0| 0.974511| 0.008229| 0.000000| 0.975349| 0.965399| 0.982784
 6510.0| 0.986351| 0.011596| 0.000000| 0.978761| 0.979739| 1.000552
 6515.0| 0.987099| 0.004095| 0.000000| 0.982684| 0.987219| 0.991395
 6520.0| 0.989463| 0.005364| 0.000000| 0.986463| 0.985889| 0.996037
 6525.0| 0.988767| 0.007400| 0.000000| 0.989451| 0.980602| 0.996249
 6530.0| 0.985468| 0.005673| 0.000000| 0.991009| 0.979052| 0.986344
 6535.0| 0.989542| 0.003967| 0.000000| 0.990505| 0.984950| 0.993172
 6540.0| 0.993652| 0.006046| 0.000000| 0.987305| 0.993526| 1.000126
 6545.0| 0.988567| 0.006310| 0.000000| 0.981143| 0.994181| 0.990377
 6550.0| 0.975462| 0.003010| 0.000000| 0.973229| 0.979104| 0.974052
 6555.0| 0.956961| 0.007053| 0.000000| 0.965140| 0.950490| 0.955253
 6560.0| 0.923776| 0.031487| 0.000000| 0.958452| 0.921053| 0.891824
 6565.0| 0.907381| 0.044080| 0.000000| 0.954447| 0.906751| 0.860945
 6570.0| 0.937912| 0.018627| 0.000000| 0.953229| 0.915609| 0.944898
 6575.0| 0.954299| 0.011753| 0.000000| 0.954606| 0.941677| 0.966615
 6580.0| 0.973465| 0.016510| 0.000000| 0.958386| 0.969333| 0.992675
 6585.0| 0.975562| 0.009622| 0.000000| 0.964145| 0.983803| 0.978737
 6590.0| 0.974283| 0.005144| 0.000000| 0.970535| 0.980537| 0.971776
 6595.0| 0.968920| 0.006073| 0.000000| 0.975972| 0.967426| 0.963362
 6600.0| 0.973292| 0.012677| 0.000000| 0.978876| 0.957955| 0.983044
 6605.0| 0.973074| 0.010438| 0.000000| 0.978196| 0.960368| 0.980658
 6610.0| 0.975885| 0.003740| 0.000000| 0.975017| 0.972428| 0.980210
 6615.0| 0.981869| 0.009350| 0.000000| 0.970954| 0.984302| 0.990352
 6620.0| 0.981364| 0.011329| 0.000000| 0.967622| 0.986542| 0.989927
 6625.0| 0.974965| 0.007340| 0.000000| 0.966239| 0.977462| 0.981193
 6630.0| 0.962401| 0.004891| 0.000000| 0.966430| 0.964254| 0.956519
 6635.0| 0.958950| 0.007198| 0.000000| 0.967423| 0.956808| 0.952619
 6640.0| 0.964552| 0.003886| 0.000000| 0.968445| 0.960258| 0.964952
 6645.0| 0.969080| 0.002521| 0.000000| 0.968884| 0.971837| 0.966520
 6650.0| 0.976675| 0.006974| 0.000000| 0.968765| 0.983408| 0.977852
 6655.0| 0.978991| 0.009260| 0.000000| 0.968273| 0.987564| 0.981136
 6660.0| 0.972469| 0.008490| 0.000000| 0.967593| 0.982862| 0.966952
 6665.0| 0.966094| 0.007746| 0.000000| 0.966885| 0.973896| 0.957502
 6670.0| 0.967471| 0.001437| 0.000000| 0.966210| 0.967142| 0.969060
 6675.0| 0.961736| 0.007059| 0.000000| 0.965604| 0.966491| 0.953113
 6680.0| 0.966022| 0.004624| 0.000000| 0.965102| 0.971302| 0.961663
 6685.0| 0.976534| 0.010634| 0.000000| 0.964701| 0.977727| 0.987174
 6690.0| 0.976354| 0.009915| 0.000000| 0.964233| 0.981858| 0.982971
 6695.0| 0.971058| 0.009109| 0.000000| 0.963494| 0.981938| 0.967743
 6700.0| 0.968526| 0.008180| 0.000000| 0.962275| 0.978435| 0.964867
 6705.0| 0.966539| 0.005859| 0.000000| 0.960476| 0.972906| 0.966234
 6710.0| 0.963911| 0.004502| 0.000000| 0.958421| 0.966966| 0.966347
 6715.0| 0.954434| 0.008272| 0.000000| 0.956540| 0.961978| 0.944784
 6720.0| 0.955577| 0.003202| 0.000000| 0.955260| 0.959120| 0.952350
 6725.0| 0.958336| 0.003010| 0.000000| 0.954831| 0.959108| 0.961069
 6730.0| 0.964215| 0.010370| 0.000000| 0.954775| 0.961571| 0.976299
 6735.0| 0.961713| 0.005967| 0.000000| 0.954434| 0.964877| 0.965829
 6740.0| 0.960657| 0.006533| 0.000000| 0.953151| 0.966833| 0.961987
 6745.0| 0.959019| 0.007373| 0.000000| 0.950535| 0.965968| 0.960553
 6750.0| 0.956299| 0.007543| 0.000000| 0.947279| 0.962493| 0.959126
 6755.0| 0.954918| 0.008861| 0.000000| 0.944342| 0.958075| 0.962336
 6760.0| 0.952773| 0.008744| 0.000000| 0.942684| 0.954693| 0.960942
 6765.0| 0.954688| 0.011671| 0.000000| 0.942968| 0.953458| 0.967638
 6770.0| 0.952766| 0.006985| 0.000000| 0.944661| 0.954414| 0.959223
 6775.0| 0.958696| 0.011950| 0.000000| 0.946932| 0.957044| 0.972111
 6780.0| 0.959770| 0.009919| 0.000000| 0.948950| 0.960383| 0.969978
 6785.0| 0.957638| 0.006398| 0.000000| 0.950049| 0.963186| 0.959680
 6790.0| 0.958033| 0.006730| 0.000000| 0.950225| 0.964208| 0.959665
 6795.0| 0.959648| 0.008339| 0.000000| 0.949639| 0.962858| 0.966448
 6800.0| 0.952957| 0.005708| 0.000000| 0.948452| 0.959818| 0.950600
 6805.0| 0.948017| 0.007949| 0.000000| 0.946954| 0.956925| 0.940171
 6810.0| 0.950514| 0.004759| 0.000000| 0.945956| 0.955925| 0.949662
 6815.0| 0.953353| 0.005673| 0.000000| 0.946397| 0.956892| 0.956771
 6820.0| 0.953977| 0.004095| 0.000000| 0.949215| 0.957723| 0.954994
 6825.0| 0.953469| 0.002833| 0.000000| 0.954747| 0.955600| 0.950059
 6830.0| 0.953560| 0.006027| 0.000000| 0.960907| 0.949372| 0.950402
 6835.0| 0.951993| 0.011434| 0.000000| 0.965008| 0.941009| 0.949963
 6840.0| 0.949063| 0.014045| 0.000000| 0.964362| 0.934604| 0.948224
 6845.0| 0.945633| 0.011322| 0.000000| 0.957152| 0.933193| 0.946553
 6850.0| 0.941955| 0.004666| 0.000000| 0.945050| 0.936232| 0.944583
 6855.0| 0.937706| 0.005967| 0.000000| 0.930601| 0.939788| 0.942728
 6860.0| 0.932277| 0.013032| 0.000000| 0.916349| 0.939347| 0.941134
 6865.0| 0.925618| 0.017478| 0.000000| 0.904452| 0.933427| 0.938974
 6870.0| 0.919124| 0.020004| 0.000000| 0.895522| 0.925247| 0.936603
 6875.0| 0.915007| 0.021652| 0.000000| 0.889786| 0.920519| 0.934715
 6880.0| 0.914596| 0.022642| 0.000000| 0.887468| 0.923157| 0.933162
 6885.0| 0.917457| 0.023601| 0.000000| 0.888549| 0.932216| 0.931606
 6890.0| 0.921357| 0.024628| 0.000000| 0.892020| 0.942102| 0.929950
 6895.0| 0.923709| 0.023637| 0.000000| 0.896630| 0.946115| 0.928381
 6900.0| 0.923078| 0.019176| 0.000000| 0.901123| 0.941274| 0.926837
 6905.0| 0.920127| 0.012986| 0.000000| 0.904514| 0.930596| 0.925271
 6910.0| 0.917143| 0.008467| 0.000000| 0.906890| 0.920894| 0.923644
 6915.0| 0.916285| 0.006635| 0.000000| 0.908605| 0.917844| 0.922407
 6920.0| 0.917871| 0.006404| 0.000000| 0.910014| 0.921901| 0.921697
 6925.0| 0.919829| 0.007787| 0.000000| 0.911358| 0.927871| 0.920259
 6930.0| 0.920040| 0.007823| 0.000000| 0.912422| 0.928885| 0.918813
 6935.0| 0.917459| 0.004413| 0.000000| 0.912879| 0.922235| 0.917263
 6940.0| 0.913363| 0.002238| 0.000000| 0.912401| 0.911635| 0.916052
 6945.0| 0.910118| 0.005236| 0.000000| 0.910708| 0.904289| 0.915358
 6950.0| 0.909141| 0.004385| 0.000000| 0.907727| 0.905360| 0.914337
 6955.0| 0.910281| 0.005596| 0.000000| 0.903430| 0.913691| 0.913721
 6960.0| 0.911117| 0.011658| 0.000000| 0.897794| 0.922222| 0.913335
 6965.0| 0.909431| 0.015942| 0.000000| 0.891008| 0.924233| 0.913052
 6970.0| 0.905521| 0.017617| 0.000000| 0.884130| 0.918643| 0.913790
 6975.0| 0.896637| 0.015469| 0.000000| 0.878435| 0.910282| 0.901193
 6980.0| 0.890311| 0.014311| 0.000000| 0.875197| 0.905554| 0.890182
 6985.0| 0.897094| 0.017887| 0.000000| 0.875223| 0.906969| 0.909091
 6990.0| 0.898734| 0.017458| 0.000000| 0.877459| 0.911216| 0.907528
 6995.0| 0.901466| 0.017224| 0.000000| 0.880383| 0.912675| 0.911339
 7000.0| 0.897722| 0.012798| 0.000000| 0.882475| 0.908501| 0.902189
 7005.0| 0.892054| 0.008434| 0.000000| 0.882646| 0.900449| 0.893068
 7010.0| 0.892796| 0.010627| 0.000000| 0.881543| 0.892749| 0.904097
 7015.0| 0.887632| 0.006671| 0.000000| 0.880243| 0.888305| 0.894348
 7020.0| 0.886303| 0.005886| 0.000000| 0.879826| 0.886822| 0.892261
 7025.0| 0.885364| 0.003577| 0.000000| 0.881089| 0.886743| 0.888261
 7030.0| 0.892781| 0.011603| 0.000000| 0.883702| 0.887863| 0.906777
 7035.0| 0.891076| 0.003643| 0.000000| 0.887051| 0.891452| 0.894724
 7040.0| 0.897433| 0.006228| 0.000000| 0.890524| 0.898093| 0.903683
 7045.0| 0.906009| 0.011887| 0.000000| 0.893583| 0.905648| 0.918796
 7050.0| 0.908138| 0.010623| 0.000000| 0.895985| 0.910205| 0.918223
 7055.0| 0.908180| 0.009286| 0.000000| 0.897563| 0.909962| 0.917014
 7060.0| 0.906153| 0.006951| 0.000000| 0.898148| 0.907649| 0.912662
 7065.0| 0.904987| 0.005993| 0.000000| 0.897655| 0.908688| 0.908619
 7070.0| 0.907246| 0.009589| 0.000000| 0.896331| 0.916460| 0.908948
 7075.0| 0.913834| 0.016469| 0.000000| 0.894502| 0.928508| 0.918492
 7080.0| 0.916144| 0.021369| 0.000000| 0.892496| 0.937677| 0.918258
 7085.0| 0.908593| 0.024113| 0.000000| 0.890578| 0.937868| 0.897332
 7090.0| 0.904887| 0.020091| 0.000000| 0.888753| 0.929046| 0.896861
 7095.0| 0.902918| 0.014255| 0.000000| 0.886961| 0.917027| 0.904767
 7100.0| 0.904290| 0.016339| 0.000000| 0.885145| 0.908825| 0.918900
 7105.0| 0.901732| 0.015520| 0.000000| 0.883218| 0.907255| 0.914722
 7110.0| 0.901956| 0.017387| 0.000000| 0.880981| 0.909263| 0.915625
 7115.0| 0.899089| 0.017050| 0.000000| 0.878209| 0.909403| 0.909654
 7120.0| 0.896495| 0.018018| 0.000000| 0.874676| 0.904568| 0.910242
 7125.0| 0.890798| 0.017323| 0.000000| 0.870446| 0.895781| 0.906167
 7130.0| 0.883783| 0.014923| 0.000000| 0.866735| 0.886602| 0.898013
 7135.0| 0.884509| 0.020764| 0.000000| 0.865052| 0.880059| 0.908416
 7140.0| 0.886708| 0.024622| 0.000000| 0.866902| 0.876923| 0.916298
 7145.0| 0.884448| 0.015865| 0.000000| 0.873142| 0.876421| 0.903782
 7150.0| 0.883935| 0.007002| 0.000000| 0.882026| 0.877646| 0.892133
 7155.0| 0.894302| 0.015296| 0.000000| 0.891157| 0.879876| 0.911872
 7160.0| 0.895599| 0.011675| 0.000000| 0.898138| 0.882135| 0.906524
 7165.0| 0.892083| 0.008453| 0.000000| 0.901001| 0.883059| 0.892188
 7170.0| 0.892719| 0.008999| 0.000000| 0.899492| 0.881808| 0.896858
 7175.0| 0.884973| 0.007357| 0.000000| 0.893785| 0.878998| 0.882135
 7180.0| 0.874575| 0.009903| 0.000000| 0.884052| 0.876388| 0.863286
 7185.0| 0.859994| 0.021397| 0.000000| 0.870952| 0.875133| 0.833898
 7190.0| 0.856395| 0.017417| 0.000000| 0.857070| 0.874524| 0.837591
 7195.0| 0.855919| 0.013825| 0.000000| 0.845475| 0.872679| 0.849603
 7200.0| 0.852863| 0.014152| 0.000000| 0.839236| 0.868949| 0.850403
 7205.0| 0.849552| 0.013268| 0.000000| 0.840393| 0.865748| 0.842515
 7210.0| 0.859137| 0.010168| 0.000000| 0.846861| 0.867126| 0.863424
 7215.0| 0.872604| 0.015008| 0.000000| 0.855531| 0.875251| 0.887029
 7220.0| 0.877944| 0.012158| 0.000000| 0.863288| 0.887541| 0.883003
 7225.0| 0.884733| 0.014358| 0.000000| 0.867681| 0.897013| 0.889506
 7230.0| 0.883501| 0.013135| 0.000000| 0.868904| 0.896669| 0.884931
 7235.0| 0.874950| 0.008315| 0.000000| 0.867808| 0.884798| 0.872244
 7240.0| 0.866930| 0.001761| 0.000000| 0.865247| 0.866565| 0.868977
 7245.0| 0.861138| 0.009144| 0.000000| 0.862017| 0.851032| 0.870366
 7250.0| 0.858043| 0.011252| 0.000000| 0.858690| 0.845796| 0.869644
 7255.0| 0.858505| 0.007253| 0.000000| 0.855781| 0.852553| 0.867182
 7260.0| 0.864037| 0.008730| 0.000000| 0.853805| 0.866482| 0.871824
 7265.0| 0.864213| 0.013029| 0.000000| 0.853077| 0.879674| 0.859889
 7270.0| 0.869481| 0.015405| 0.000000| 0.853110| 0.885788| 0.869544
 7275.0| 0.864738| 0.015008| 0.000000| 0.853219| 0.882901| 0.858094
 7280.0| 0.860727| 0.010612| 0.000000| 0.852717| 0.873594| 0.855869
 7285.0| 0.853539| 0.007700| 0.000000| 0.851112| 0.862631| 0.846875
 7290.0| 0.843853| 0.012253| 0.000000| 0.848695| 0.853729| 0.829135
 7295.0| 0.849343| 0.003997| 0.000000| 0.845951| 0.847986| 0.854093
 7300.0| 0.850160| 0.010172| 0.000000| 0.843363| 0.844515| 0.862603
 7305.0| 0.845350| 0.005729| 0.000000| 0.841289| 0.842420| 0.852341
 7310.0| 0.843832| 0.004826| 0.000000| 0.839568| 0.842412| 0.849517
 7315.0| 0.847464| 0.009422| 0.000000| 0.837913| 0.846629| 0.857851
 7320.0| 0.850967| 0.012359| 0.000000| 0.836034| 0.856275| 0.860592
 7325.0| 0.854252| 0.017240| 0.000000| 0.833789| 0.868982| 0.859984
 7330.0| 0.856589| 0.022381| 0.000000| 0.831619| 0.878865| 0.859282
 7335.0| 0.859495| 0.024575| 0.000000| 0.830111| 0.879819| 0.868555
 7340.0| 0.860431| 0.025554| 0.000000| 0.829854| 0.869934| 0.881505
 7345.0| 0.853865| 0.021340| 0.000000| 0.831204| 0.853922| 0.876470
 7350.0| 0.844535| 0.012353| 0.000000| 0.833597| 0.840951| 0.859058
 7355.0| 0.841834| 0.007394| 0.000000| 0.836240| 0.838465| 0.850796
 7360.0| 0.845109| 0.005680| 0.000000| 0.838339| 0.847138| 0.849850
 7365.0| 0.853430| 0.011565| 0.000000| 0.839276| 0.860536| 0.860479
 7370.0| 0.858003| 0.015523| 0.000000| 0.839145| 0.869546| 0.865318
 7375.0| 0.859088| 0.017057| 0.000000| 0.838219| 0.868648| 0.870398
 7380.0| 0.855327| 0.015917| 0.000000| 0.836767| 0.859453| 0.869760
 7385.0| 0.841933| 0.006335| 0.000000| 0.835091| 0.848527| 0.842181
 7390.0| 0.837724| 0.003916| 0.000000| 0.833613| 0.841952| 0.837608
 7395.0| 0.843074| 0.010446| 0.000000| 0.832785| 0.841642| 0.854796
 7400.0| 0.843019| 0.008495| 0.000000| 0.833058| 0.845382| 0.850616
 7405.0| 0.846662| 0.010117| 0.000000| 0.834680| 0.849908| 0.855398
 7410.0| 0.843523| 0.008798| 0.000000| 0.837078| 0.854235| 0.839256
 7415.0| 0.845556| 0.011434| 0.000000| 0.839476| 0.859522| 0.837670
 7420.0| 0.847857| 0.015092| 0.000000| 0.841096| 0.866132| 0.836344
 7425.0| 0.855286| 0.014397| 0.000000| 0.841407| 0.871632| 0.852820
 7430.0| 0.859100| 0.015244| 0.000000| 0.840865| 0.871690| 0.864746
 7435.0| 0.856532| 0.013408| 0.000000| 0.840171| 0.863549| 0.865875
 7440.0| 0.850299| 0.010031| 0.000000| 0.840026| 0.849612| 0.861260
 7445.0| 0.841106| 0.003751| 0.000000| 0.840889| 0.837229| 0.845201
 7450.0| 0.845386| 0.012620| 0.000000| 0.842247| 0.833848| 0.860064
 7455.0| 0.851721| 0.015039| 0.000000| 0.843347| 0.841703| 0.870113
 7460.0| 0.850881| 0.006170| 0.000000| 0.843433| 0.855719| 0.853490
 7465.0| 0.854061| 0.011482| 0.000000| 0.841983| 0.866341| 0.853858
 7470.0| 0.858022| 0.015244| 0.000000| 0.839403| 0.866121| 0.868542
 7475.0| 0.850553| 0.011874| 0.000000| 0.836334| 0.855034| 0.860290
 7480.0| 0.845292| 0.014194| 0.000000| 0.833413| 0.840244| 0.862218
 7485.0| 0.839091| 0.013108| 0.000000| 0.831200| 0.830927| 0.855146
 7490.0| 0.836811| 0.009456| 0.000000| 0.829926| 0.832187| 0.848321
 7495.0| 0.833637| 0.006871| 0.000000| 0.829746| 0.842048| 0.829116
 7500.0| 0.844596| 0.011427| 0.000000| 0.830810| 0.853606| 0.849372
 7505.0| 0.846022| 0.013126| 0.000000| 0.833093| 0.860762| 0.844212
 7510.0| 0.841481| 0.017113| 0.000000| 0.835851| 0.861780| 0.826811
 7515.0| 0.849264| 0.009753| 0.000000| 0.838165| 0.858638| 0.850988
 7520.0| 0.848984| 0.008058| 0.000000| 0.839112| 0.853854| 0.853987
 7525.0| 0.842860| 0.004675| 0.000000| 0.838004| 0.847900| 0.842677
 7530.0| 0.840039| 0.004776| 0.000000| 0.835074| 0.839849| 0.845195
 7535.0| 0.838427| 0.012588| 0.000000| 0.830790| 0.830647| 0.853845
 7540.0| 0.835533| 0.017064| 0.000000| 0.825618| 0.824562| 0.856418
 7545.0| 0.832584| 0.015348| 0.000000| 0.820259| 0.826452| 0.851042
 7550.0| 0.833610| 0.014859| 0.000000| 0.816362| 0.837208| 0.847260
 7555.0| 0.838184| 0.017898| 0.000000| 0.816409| 0.851287| 0.846856
 7560.0| 0.840477| 0.020729| 0.000000| 0.816456| 0.859601| 0.845375
 7565.0| 0.839456| 0.019629| 0.000000| 0.816504| 0.857125| 0.844740
 7570.0| 0.836114| 0.016086| 0.000000| 0.816551| 0.847935| 0.843855
 7575.0| 0.833861| 0.014098| 0.000000| 0.816598| 0.842607| 0.842378
 7580.0| 0.836092| 0.016285| 0.000000| 0.816645| 0.849652| 0.841979
 7585.0| 0.841774| 0.023762| 0.000000| 0.816692| 0.867096| 0.841535
 7590.0| 0.846395| 0.030948| 0.000000| 0.816740| 0.881664| 0.840783
 7595.0| 0.845148| 0.029398| 0.000000| 0.816787| 0.878536| 0.840120
 7600.0| 0.836777| 0.017531| 0.000000| 0.816834| 0.853647| 0.839851
 7605.0| 0.824909| 0.012043| 0.000000| 0.816881| 0.818207| 0.839640
 7610.0| 0.816192| 0.022066| 0.000000| 0.816928| 0.792431| 0.839218
 7615.0| 0.815912| 0.021987| 0.000000| 0.816976| 0.792074| 0.838687
 7620.0| 0.823912| 0.011630| 0.000000| 0.817023| 0.816553| 0.838161
 7625.0| 0.834627| 0.015340| 0.000000| 0.817070| 0.849184| 0.837628
 7630.0| 0.841074| 0.024681| 0.000000| 0.817117| 0.869019| 0.837086
 7635.0| 0.839428| 0.022479| 0.000000| 0.817164| 0.864587| 0.836534
 7640.0| 0.831269| 0.011685| 0.000000| 0.817212| 0.840624| 0.835972
 7645.0| 0.822152| 0.010940| 0.000000| 0.817259| 0.813799| 0.835398
 7650.0| 0.817470| 0.016280| 0.000000| 0.817306| 0.800290| 0.834813
 7655.0| 0.818966| 0.013678| 0.000000| 0.817353| 0.805327| 0.834217
 7660.0| 0.824328| 0.007883| 0.000000| 0.817400| 0.821973| 0.833612
 7665.0| 0.829536| 0.010164| 0.000000| 0.817448| 0.838157| 0.833005
 7670.0| 0.831875| 0.013348| 0.000000| 0.817495| 0.845810| 0.832321
 7675.0| 0.831545| 0.013295| 0.000000| 0.817542| 0.845751| 0.831343
 7680.0| 0.830993| 0.012857| 0.000000| 0.817589| 0.844847| 0.830544
 7685.0| 0.832038| 0.014402| 0.000000| 0.817636| 0.848059| 0.830419
 7690.0| 0.833879| 0.017029| 0.000000| 0.817684| 0.853359| 0.830595
 7695.0| 0.833675| 0.017122| 0.000000| 0.817731| 0.853440| 0.829854
 7700.0| 0.829673| 0.011596| 0.000000| 0.817778| 0.842352| 0.828890
 7705.0| 0.822569| 0.004759| 0.000000| 0.817825| 0.822011| 0.827871
 7710.0| 0.815854| 0.011493| 0.000000| 0.817872| 0.802782| 0.826908
