#Table: J/PASP/110/863/k7v.dat.gz (cdsarc.u-strasbg.fr)
---------------------------------------------------------
 lambda|    nflam|  sdnflam|      fsv|       fg|       fj
 6725.0| 1.194501| 0.017027| 0.000000| 0.000000| 1.194501
 6730.0| 1.184291| 0.004279| 0.000000| 0.000000| 1.184291
 6735.0| 1.201542| 0.005012| 0.000000| 0.000000| 1.201542
 6740.0| 1.187190| 0.009127| 0.000000| 0.000000| 1.187190
 6745.0| 1.167378| 0.005297| 0.000000| 0.000000| 1.167378
 6750.0| 1.155026| 0.004088| 0.000000| 0.000000| 1.155026
 6755.0| 1.171714| 0.015228| 0.000000| 0.000000| 1.171714
 6760.0| 1.186172| 0.003928| 0.000000| 0.000000| 1.186172
 6765.0| 1.168520|-0.000378| 0.000000| 0.000000| 1.168520
 6770.0| 1.156356| 0.002570| 0.000000| 0.000000| 1.156356
 6775.0| 1.175778| 0.011156| 0.000000| 0.000000| 1.175778
 6780.0| 1.152247| 0.038431| 0.000000| 0.000000| 1.152247
 6785.0| 1.131081| 0.036306| 0.000000| 0.000000| 1.131081
 6790.0| 1.141189| 0.024032| 0.000000| 0.000000| 1.141189
 6795.0| 1.137318| 0.029652| 0.000000| 0.000000| 1.137318
 6800.0| 1.144872| 0.028497| 0.000000| 0.000000| 1.144872
 6805.0| 1.148453| 0.019929| 0.000000| 1.164722| 1.132185
 6810.0| 1.147224| 0.013903| 0.000000| 1.158584| 1.135865
 6815.0| 1.135619| 0.022614| 0.000000| 1.154084| 1.117155
 6820.0| 1.131435| 0.027684| 0.000000| 1.154035| 1.108835
 6825.0| 1.137119| 0.028139| 0.000000| 1.160087| 1.114150
 6830.0| 1.139720| 0.036157| 0.000000| 1.169242| 1.110197
 6835.0| 1.143101| 0.041934| 0.000000| 1.177338| 1.108865
 6840.0| 1.180215| 0.000000| 0.000000| 1.180215| 0.000000
 6845.0| 1.174924| 0.000000| 0.000000| 1.174924| 0.000000
 6850.0| 1.163356| 0.000000| 0.000000| 1.163356| 0.000000
 6855.0| 1.148617| 0.000000| 0.000000| 1.148617| 0.000000
 6860.0| 1.133810| 0.000000| 0.000000| 1.133810| 0.000000
 6865.0| 1.121536| 0.000000| 0.000000| 1.121536| 0.000000
 6870.0| 1.112376| 0.000000| 0.000000| 1.112376| 0.000000
 6875.0| 1.106411| 0.000000| 0.000000| 1.106411| 0.000000
 6880.0| 1.103716| 0.000000| 0.000000| 1.103716| 0.000000
 6885.0| 1.104369| 0.000000| 0.000000| 1.104369| 0.000000
 6890.0| 1.108428| 0.000000| 0.000000| 1.108428| 0.000000
 6895.0| 1.115952| 0.000000| 0.000000| 1.115952| 0.000000
 6900.0| 1.126996| 0.000000| 0.000000| 1.126996| 0.000000
 6905.0| 1.141288| 0.000000| 0.000000| 1.141288| 0.000000
 6910.0| 1.157230| 0.000000| 0.000000| 1.157230| 0.000000
 6915.0| 1.172896| 0.000000| 0.000000| 1.172896| 0.000000
 6920.0| 1.186358| 0.000000| 0.000000| 1.186358| 0.000000
 6925.0| 1.196194| 0.000000| 0.000000| 1.196194| 0.000000
 6930.0| 1.202998| 0.000000| 0.000000| 1.202998| 0.000000
 6935.0| 1.207869| 0.000000| 0.000000| 1.207869| 0.000000
 6940.0| 1.211908| 0.000000| 0.000000| 1.211908| 0.000000
 6945.0| 1.215975| 0.000000| 0.000000| 1.215975| 0.000000
 6950.0| 1.219980| 0.000000| 0.000000| 1.219980| 0.000000
 6955.0| 1.223594| 0.000000| 0.000000| 1.223594| 0.000000
 6960.0| 1.226491| 0.000000| 0.000000| 1.226491| 0.000000
 6965.0| 1.228398| 0.000000| 0.000000| 1.228398| 0.000000
 6970.0| 1.229266| 0.000000| 0.000000| 1.229266| 0.000000
 6975.0| 1.231535| 0.002990| 0.000000| 1.229101| 1.233970
 6980.0| 1.231248| 0.004122| 0.000000| 1.227911| 1.234586
 6985.0| 1.241981| 0.019680| 0.000000| 1.225907| 1.258055
 6990.0| 1.240357| 0.019888| 0.000000| 1.224123| 1.256590
 6995.0| 1.246280| 0.027532| 0.000000| 1.223797| 1.268762
 7000.0| 1.253666| 0.033681| 0.000000| 1.226168| 1.281165
 7005.0| 1.253893| 0.026824| 0.000000| 1.231994| 1.275793
 7010.0| 1.270488| 0.037202| 0.000000| 1.240116| 1.300860
 7015.0| 1.279061| 0.036940| 0.000000| 1.248897| 1.309225
 7020.0| 1.277101| 0.024985| 0.000000| 1.256699| 1.297504
 7025.0| 1.277386| 0.018495| 0.000000| 1.262287| 1.292485
 7030.0| 1.283838| 0.021805| 0.000000| 1.266035| 1.301641
 7035.0| 1.300084| 0.038409| 0.000000| 1.268723| 1.331445
 7040.0| 1.314151| 0.052687| 0.000000| 1.271129| 1.357173
 7045.0| 1.323702| 0.061152| 0.000000| 1.273771| 1.373632
 7050.0| 1.314139| 0.046538| 0.000000| 1.276138| 1.352141
 7055.0| 1.291113| 0.016734| 0.000000| 1.277456| 1.304770
 7060.0| 1.272558| 0.005399| 0.000000| 1.276955| 1.268161
 7065.0| 1.262183| 0.014612| 0.000000| 1.274119| 1.250247
 7070.0| 1.268223| 0.001582| 0.000000| 1.269463| 1.266983
 7075.0| 1.288293| 0.030053| 0.000000| 1.263757| 1.312829
 7080.0| 1.282912| 0.030788| 0.000000| 1.257773| 1.308051
 7085.0| 1.256480| 0.005265| 0.000000| 1.252213| 1.260748
 7090.0| 1.236867| 0.013040| 0.000000| 1.247513| 1.226222
 7095.0| 1.240988| 0.003711| 0.000000| 1.244037| 1.237940
 7100.0| 1.247117| 0.006069| 0.000000| 1.242151| 1.252082
 7105.0| 1.255080| 0.016251| 0.000000| 1.241814| 1.268347
 7110.0| 1.253465| 0.014848| 0.000000| 1.241345| 1.265585
 7115.0| 1.255521| 0.020656| 0.000000| 1.238656| 1.272385
 7120.0| 1.247149| 0.018977| 0.000000| 1.231660| 1.262638
 7125.0| 1.218054| 0.001582| 0.000000| 1.219369| 1.216739
 7130.0| 1.201830| 0.004122| 0.000000| 1.205212| 1.198448
 7135.0| 1.204290| 0.012944| 0.000000| 1.193716| 1.214864
 7140.0| 1.197009| 0.009322| 0.000000| 1.189410| 1.204608
 7145.0| 1.179018| 0.020018| 0.000000| 1.195368| 1.162668
 7150.0| 1.199892| 0.010954| 0.000000| 1.208838| 1.190946
 7155.0| 1.233013| 0.009069| 0.000000| 1.225610| 1.240415
 7160.0| 1.244424| 0.003613| 0.000000| 1.241478| 1.247370
 7165.0| 1.249901| 0.003613| 0.000000| 1.252822| 1.246981
 7170.0| 1.239724| 0.022850| 0.000000| 1.258380| 1.221068
 7175.0| 1.236254| 0.026002| 0.000000| 1.257483| 1.215026
 7180.0| 1.235204| 0.017456| 0.000000| 1.249457| 1.220951
 7185.0| 1.204636| 0.036687| 0.000000| 1.234593| 1.174678
 7190.0| 1.199690| 0.021236| 0.000000| 1.217032| 1.182348
 7195.0| 1.196406| 0.006713| 0.000000| 1.201875| 1.190938
 7200.0| 1.182119| 0.014824| 0.000000| 1.194224| 1.170015
 7205.0| 1.183925| 0.016777| 0.000000| 1.197626| 1.170223
 7210.0| 1.216800| 0.009050| 0.000000| 1.209409| 1.224191
 7215.0| 1.270348| 0.055114| 0.000000| 1.225346| 1.315349
 7220.0| 1.296690| 0.067951| 0.000000| 1.241209| 1.352170
 7225.0| 1.298349| 0.054938| 0.000000| 1.253491| 1.343207
 7230.0| 1.285917| 0.029817| 0.000000| 1.261574| 1.310260
 7235.0| 1.276100| 0.012923| 0.000000| 1.265557| 1.286643
 7240.0| 1.266261| 0.000846| 0.000000| 1.265543| 1.266978
 7245.0| 1.269839| 0.009587| 0.000000| 1.262015| 1.277663
 7250.0| 1.275803| 0.023033| 0.000000| 1.256994| 1.294612
 7255.0| 1.279587| 0.032708| 0.000000| 1.252882| 1.306293
 7260.0| 1.302606| 0.061883| 0.000000| 1.252081| 1.353130
 7265.0| 1.307676| 0.062961| 0.000000| 1.256269| 1.359083
 7270.0| 1.309433| 0.055377| 0.000000| 1.264218| 1.354648
 7275.0| 1.298104| 0.029552| 0.000000| 1.273975| 1.322233
 7280.0| 1.307746| 0.029588| 0.000000| 1.283586| 1.331906
 7285.0| 1.313472| 0.027037| 0.000000| 1.291393| 1.335550
 7290.0| 1.296336| 0.000732| 0.000000| 1.296922| 1.295750
 7295.0| 1.315511| 0.019010| 0.000000| 1.299991| 1.331031
 7300.0| 1.318995| 0.022740| 0.000000| 1.300422| 1.337568
 7305.0| 1.314511| 0.019897| 0.000000| 1.298269| 1.330754
 7310.0| 1.314562| 0.024544| 0.000000| 1.294524| 1.334601
 7315.0| 1.315105| 0.030240| 0.000000| 1.290414| 1.339795
 7320.0| 1.306730| 0.023958| 0.000000| 1.287167| 1.326292
 7325.0| 1.300357| 0.017911| 0.000000| 1.285734| 1.314980
 7330.0| 1.311807| 0.031650| 0.000000| 1.285963| 1.337651
 7335.0| 1.324006| 0.044802| 0.000000| 1.287424| 1.360588
 7340.0| 1.326001| 0.044473| 0.000000| 1.289690| 1.362311
 7345.0| 1.322480| 0.036884| 0.000000| 1.292362| 1.352598
 7350.0| 1.312077| 0.020729| 0.000000| 1.295153| 1.329002
 7355.0| 1.302136| 0.005298| 0.000000| 1.297808| 1.306464
 7360.0| 1.307510| 0.009119| 0.000000| 1.300070| 1.314950
 7365.0| 1.315991| 0.017456| 0.000000| 1.301734| 1.330249
 7370.0| 1.320054| 0.021139| 0.000000| 1.302789| 1.337319
 7375.0| 1.319574| 0.019964| 0.000000| 1.303278| 1.335871
 7380.0| 1.319353| 0.019735| 0.000000| 1.303240| 1.335465
 7385.0| 1.301170| 0.001938| 0.000000| 1.302796| 1.299544
 7390.0| 1.298281| 0.005021| 0.000000| 1.302383| 1.294180
 7395.0| 1.305590| 0.003782| 0.000000| 1.302515| 1.308666
 7400.0| 1.301449| 0.002740| 0.000000| 1.303709| 1.299190
 7405.0| 1.302862| 0.004250| 0.000000| 1.306318| 1.299407
 7410.0| 1.302424| 0.009351| 0.000000| 1.310046| 1.294802
 7415.0| 1.308134| 0.007740| 0.000000| 1.314438| 1.301830
 7420.0| 1.316133| 0.003563| 0.000000| 1.319036| 1.313229
 7425.0| 1.323427| 0.051263| 0.000000| 1.323427| 0.000000
 7430.0| 1.327377| 0.050926| 0.000000| 1.327377| 0.000000
 7435.0| 1.330696| 0.050785| 0.000000| 1.330696| 0.000000
 7440.0| 1.333194| 0.051141| 0.000000| 1.333194| 0.000000
 7445.0| 1.334823| 0.052127| 0.000000| 1.334823| 0.000000
 7450.0| 1.336107| 0.053201| 0.000000| 1.336107| 0.000000
 7455.0| 1.337713| 0.053653| 0.000000| 1.337713| 0.000000
 7460.0| 1.340307| 0.052774| 0.000000| 1.340307| 0.000000
 7465.0| 1.344265| 0.050157| 0.000000| 1.344265| 0.000000
 7470.0| 1.348794| 0.046612| 0.000000| 1.348794| 0.000000
 7475.0| 1.352810| 0.043248| 0.000000| 1.352810| 0.000000
 7480.0| 1.355228| 0.041178| 0.000000| 1.355228| 0.000000
 7485.0| 1.355279| 0.041174| 0.000000| 1.355279| 0.000000
 7490.0| 1.353447| 0.042658| 0.000000| 1.353447| 0.000000
 7495.0| 1.350532| 0.044712| 0.000000| 1.350532| 0.000000
 7500.0| 1.347332| 0.046418| 0.000000| 1.347332| 0.000000
 7505.0| 1.344603| 0.047162| 0.000000| 1.344603| 0.000000
 7510.0| 1.342917| 0.047535| 0.000000| 1.342917| 0.000000
 7515.0| 1.342806| 0.048430| 0.000000| 1.342806| 0.000000
 7520.0| 1.344798| 0.050742| 0.000000| 1.344798| 0.000000
 7525.0| 1.348992| 0.054878| 0.000000| 1.348992| 0.000000
 7530.0| 1.353762| 0.059297| 0.000000| 1.353762| 0.000000
 7535.0| 1.357054| 0.061974| 0.000000| 1.357054| 0.000000
 7540.0| 1.356811| 0.060882| 0.000000| 1.356811| 0.000000
 7545.0| 1.352168| 0.055355| 0.000000| 1.352168| 0.000000
 7550.0| 1.347028| 0.050166| 0.000000| 1.347028| 0.000000
 7555.0| 1.346276| 0.051447| 0.000000| 1.346487| 0.000000
 7560.0| 1.345523| 0.065330| 0.000000| 1.355638| 0.000000
 7565.0| 1.344771| 0.095550| 0.000000| 1.377126| 0.000000
 7570.0| 1.344019| 0.136248| 0.000000| 1.403793| 0.000000
 7575.0| 1.343267| 0.179166| 0.000000| 1.426034| 0.000000
 7580.0| 1.342514| 0.216047| 0.000000| 1.434240| 0.000000
 7585.0| 1.341762| 0.240722| 0.000000| 1.422271| 0.000000
 7590.0| 1.341010| 0.255373| 0.000000| 1.397848| 0.000000
 7595.0| 1.340257| 0.264272| 0.000000| 1.372159| 0.000000
 7600.0| 1.339505| 0.271689| 0.000000| 1.356393| 0.000000
 7605.0| 1.338753| 0.280495| 0.000000| 1.358387| 0.000000
 7610.0| 1.338000| 0.287965| 0.000000| 1.372577| 0.000000
 7615.0| 1.337248| 0.289974| 0.000000| 1.390046| 0.000000
 7620.0| 1.336496| 0.282396| 0.000000| 1.401880| 0.000000
 7625.0| 1.335744| 0.262473| 0.000000| 1.401438| 0.000000
 7630.0| 1.334991| 0.232914| 0.000000| 1.391183| 0.000000
 7635.0| 1.334239| 0.197791| 0.000000| 1.375853| 0.000000
 7640.0| 1.333487| 0.161180| 0.000000| 1.360185| 0.000000
 7645.0| 1.332734| 0.126783| 0.000000| 1.347572| 0.000000
 7650.0| 1.331982| 0.096810| 0.000000| 1.336025| 0.000000
 7655.0| 1.331230| 0.073101| 0.000000| 1.322212| 0.000000
 7660.0| 1.330477| 0.057496| 0.000000| 1.302799| 0.000000
 7665.0| 1.329725| 0.050997| 0.000000| 1.276218| 0.000000
 7670.0| 1.328973| 0.051264| 0.000000| 1.247955| 0.000000
 7675.0| 1.328220| 0.055124| 0.000000| 1.225261| 0.000000
 7680.0| 1.327468| 0.059399| 0.000000| 1.215388| 0.000000
 7685.0| 1.326716| 0.061573| 0.000000| 1.223117| 0.000000
 7690.0| 1.325963| 0.061756| 0.000000| 1.243354| 0.000000
 7695.0| 1.325211| 0.060716| 0.000000| 1.268534| 0.000000
 7700.0| 1.324459| 0.059221| 0.000000| 1.291092| 0.000000
 7705.0| 1.323707| 0.057855| 0.000000| 1.305210| 0.000000
 7710.0| 1.322954| 0.056467| 0.000000| 1.312058| 0.000000
 7715.0| 1.322202| 0.054723| 0.000000| 1.314550| 0.000000
 7720.0| 1.321450| 0.052288| 0.000000| 1.315601| 0.000000
 7725.0| 1.320697| 0.049062| 0.000000| 1.317489| 0.000000
 7730.0| 1.319945| 0.045889| 0.000000| 1.319945| 0.000000
 7735.0| 1.322065| 0.043846| 0.000000| 1.322065| 0.000000
 7740.0| 1.322942| 0.044012| 0.000000| 1.322942| 0.000000
 7745.0| 1.322008| 0.046977| 0.000000| 1.322008| 0.000000
 7750.0| 1.320045| 0.051376| 0.000000| 1.320045| 0.000000
 7755.0| 1.318169| 0.055357| 0.000000| 1.318169| 0.000000
 7760.0| 1.317499| 0.057067| 0.000000| 1.317499| 0.000000
 7765.0| 1.318811| 0.055249| 0.000000| 1.318811| 0.000000
 7770.0| 1.321524| 0.051028| 0.000000| 1.321524| 0.000000
 7775.0| 1.324713| 0.046124| 0.000000| 1.324713| 0.000000
 7780.0| 1.327456| 0.042256| 0.000000| 1.327456| 0.000000
 7785.0| 1.329049| 0.040719| 0.000000| 1.329049| 0.000000
 7790.0| 1.329674| 0.041099| 0.000000| 1.329674| 0.000000
 7795.0| 1.329730| 0.042557| 0.000000| 1.329730| 0.000000
 7800.0| 1.329618| 0.044255| 0.000000| 1.329618| 0.000000
 7805.0| 1.329648| 0.045446| 0.000000| 1.329648| 0.000000
 7810.0| 1.329772| 0.045747| 0.000000| 1.329772| 0.000000
 7815.0| 1.329849| 0.044869| 0.000000| 1.329849| 0.000000
 7820.0| 1.329738| 0.042523| 0.000000| 1.329738| 0.000000
 7825.0| 1.329332| 0.038722| 0.000000| 1.329332| 0.000000
 7830.0| 1.328653| 0.034703| 0.000000| 1.328653| 0.000000
 7835.0| 1.327752| 0.032006| 0.000000| 1.327752| 0.000000
 7840.0| 1.326683| 0.032170| 0.000000| 1.326683| 0.000000
 7845.0| 1.325504| 0.036101| 0.000000| 1.325504| 0.000000
 7850.0| 1.324296| 0.042170| 0.000000| 1.324296| 0.000000
 7855.0| 1.323149| 0.048113| 0.000000| 1.323149| 0.000000
 7860.0| 1.322149| 0.051664| 0.000000| 1.322149| 0.000000
 7865.0| 1.321339| 0.051226| 0.000000| 1.321339| 0.000000
 7870.0| 1.320593| 0.047863| 0.000000| 1.320593| 0.000000
 7875.0| 1.319739| 0.043306| 0.000000| 1.319739| 0.000000
 7880.0| 1.318603| 0.039286| 0.000000| 1.318603| 0.000000
 7885.0| 1.317076| 0.037088| 0.000000| 1.317076| 0.000000
 7890.0| 1.315288| 0.036220| 0.000000| 1.315288| 0.000000
 7895.0| 1.313428| 0.035748| 0.000000| 1.313428| 0.000000
 7900.0| 1.311686| 0.034736| 0.000000| 1.311686| 0.000000
 7905.0| 1.310144| 0.032572| 0.000000| 1.310144| 0.000000
 7910.0| 1.308441| 0.029950| 0.000000| 1.308441| 0.000000
 7915.0| 1.306109| 0.027889| 0.000000| 1.306109| 0.000000
 7920.0| 1.302679| 0.027408| 0.000000| 1.302679| 0.000000
 7925.0| 1.298006| 0.029115| 0.000000| 1.298006| 0.000000
 7930.0| 1.293248| 0.031983| 0.000000| 1.293248| 0.000000
 7935.0| 1.289885| 0.034574| 0.000000| 1.289885| 0.000000
 7940.0| 1.289399| 0.035449| 0.000000| 1.289399| 0.000000
 7945.0| 1.292749| 0.033681| 0.000000| 1.292749| 0.000000
 7950.0| 1.298804| 0.030385| 0.000000| 1.298804| 0.000000
 7955.0| 1.305910| 0.027184| 0.000000| 1.305910| 0.000000
 7960.0| 1.312414| 0.025702| 0.000000| 1.312414| 0.000000
 7965.0| 1.317008| 0.027052| 0.000000| 1.317008| 0.000000
 7970.0| 1.319771| 0.030304| 0.000000| 1.319771| 0.000000
 7975.0| 1.321128| 0.034018| 0.000000| 1.321128| 0.000000
 7980.0| 1.321504| 0.036750| 0.000000| 1.321504| 0.000000
 7985.0| 1.321284| 0.037456| 0.000000| 1.321284| 0.000000
 7990.0| 1.320694| 0.036674| 0.000000| 1.320694| 0.000000
 7995.0| 1.319921| 0.035337| 0.000000| 1.319921| 0.000000
 8000.0| 1.319152| 0.034379| 0.000000| 1.319152| 0.000000
 8005.0| 1.318515| 0.034498| 0.000000| 1.318515| 0.000000
 8010.0| 1.317905| 0.035453| 0.000000| 1.317905| 0.000000
 8015.0| 1.317161| 0.036767| 0.000000| 1.317161| 0.000000
 8020.0| 1.316119| 0.037965| 0.000000| 1.316119| 0.000000
 8025.0| 1.314713| 0.038674| 0.000000| 1.314713| 0.000000
 8030.0| 1.313263| 0.038944| 0.000000| 1.313263| 0.000000
 8035.0| 1.312185| 0.038925| 0.000000| 1.312185| 0.000000
 8040.0| 1.311894| 0.038770| 0.000000| 1.311894| 0.000000
 8045.0| 1.312680| 0.038583| 0.000000| 1.312680| 0.000000
 8050.0| 1.314319| 0.038270| 0.000000| 1.314319| 0.000000
 8055.0| 1.316465| 0.037686| 0.000000| 1.316465| 0.000000
 8060.0| 1.318767| 0.036689| 0.000000| 1.318767| 0.000000
 8065.0| 1.320787| 0.035217| 0.000000| 1.320787| 0.000000
 8070.0| 1.321727| 0.033531| 0.000000| 1.321727| 0.000000
 8075.0| 1.320697| 0.031973| 0.000000| 1.320697| 0.000000
 8080.0| 1.316809| 0.030884| 0.000000| 1.316809| 0.000000
 8085.0| 1.309785| 0.030549| 0.000000| 1.309785| 0.000000
 8090.0| 1.301785| 0.031014| 0.000000| 1.301785| 0.000000
 8095.0| 1.295581| 0.032268| 0.000000| 1.295581| 0.000000
 8100.0| 1.293943| 0.034300| 0.000000| 1.293943| 0.000000
 8105.0| 1.298765| 0.036993| 0.000000| 1.298765| 0.000000
 8110.0| 1.308430| 0.039805| 0.000000| 1.308430| 0.000000
 8115.0| 1.320441| 0.042088| 0.000000| 1.320441| 0.000000
 8120.0| 1.332302| 0.043196| 0.000000| 1.332302| 0.000000
 8125.0| 1.341743| 0.042680| 0.000000| 1.341743| 0.000000
 8130.0| 1.347393| 0.040896| 0.000000| 1.347393| 0.000000
 8135.0| 1.348108| 0.038399| 0.000000| 1.348108| 0.000000
 8140.0| 1.342741| 0.035744| 0.000000| 1.342741| 0.000000
 8145.0| 1.330786| 0.033375| 0.000000| 1.330786| 0.000000
 8150.0| 1.314281| 0.031303| 0.000000| 1.314281| 0.000000
 8155.0| 1.295902| 0.029427| 0.000000| 1.295902| 0.000000
 8160.0| 1.278325| 0.027647| 0.000000| 1.278325| 0.000000
 8165.0| 1.263918| 0.025858| 0.000000| 1.263918| 0.000000
 8170.0| 1.253809| 0.023936| 0.000000| 1.253809| 0.000000
 8175.0| 1.248816| 0.021753| 0.000000| 1.248816| 0.000000
 8180.0| 1.249757| 0.019178| 0.000000| 1.249757| 0.000000
 8185.0| 1.256715| 0.016427| 0.000000| 1.256715| 0.000000
 8190.0| 1.266820| 0.015084| 0.000000| 1.266820| 0.000000
 8195.0| 1.276463| 0.017076| 0.000000| 1.276463| 0.000000
 8200.0| 1.282038| 0.024333| 0.000000| 1.282038| 0.000000
 8205.0| 1.281118| 0.037728| 0.000000| 1.281118| 0.000000
 8210.0| 1.275995| 0.053930| 0.000000| 1.275995| 0.000000
 8215.0| 1.270140| 0.068554| 0.000000| 1.270140| 0.000000
 8220.0| 1.267026| 0.077214| 0.000000| 1.267026| 0.000000
 8225.0| 1.269420| 0.076980| 0.000000| 1.269420| 0.000000
 8230.0| 1.277271| 0.070729| 0.000000| 1.277271| 0.000000
 8235.0| 1.289824| 0.062795| 0.000000| 1.289824| 0.000000
 8240.0| 1.306323| 0.057508| 0.000000| 1.306323| 0.000000
 8245.0| 1.325532| 0.058030| 0.000000| 1.325532| 0.000000
 8250.0| 1.344290| 0.062838| 0.000000| 1.344290| 0.000000
 8255.0| 1.358955| 0.069238| 0.000000| 1.358955| 0.000000
 8260.0| 1.365882| 0.074536| 0.000000| 1.365882| 0.000000
 8265.0| 1.362671| 0.076703| 0.000000| 1.362671| 0.000000
 8270.0| 1.351878| 0.076365| 0.000000| 1.351878| 0.000000
 8275.0| 1.337299| 0.074811| 0.000000| 1.337299| 0.000000
 8280.0| 1.322731| 0.073333| 0.000000| 1.322731| 0.000000
 8285.0| 1.311149| 0.072905| 0.000000| 1.311149| 0.000000
 8290.0| 1.302241| 0.073240| 0.000000| 1.302241| 0.000000
 8295.0| 1.294877| 0.073736| 0.000000| 1.294877| 0.000000
 8300.0| 1.287922| 0.073791| 0.000000| 1.287922| 0.000000
 8305.0| 1.280571| 0.072898| 0.000000| 1.280571| 0.000000
 8310.0| 1.273321| 0.070925| 0.000000| 1.273321| 0.000000
 8315.0| 1.266992| 0.067836| 0.000000| 1.266992| 0.000000
 8320.0| 1.262407| 0.063594| 0.000000| 1.262407| 0.000000
 8325.0| 1.260090| 0.058419| 0.000000| 1.260090| 0.000000
 8330.0| 1.259381| 0.053558| 0.000000| 1.259381| 0.000000
 8335.0| 1.259318| 0.050512| 0.000000| 1.259318| 0.000000
 8340.0| 1.258943| 0.050784| 0.000000| 1.258943| 0.000000
 8345.0| 1.257596| 0.055218| 0.000000| 1.257596| 0.000000
 8350.0| 1.255811| 0.062021| 0.000000| 1.255811| 0.000000
 8355.0| 1.254424| 0.068741| 0.000000| 1.254424| 0.000000
 8360.0| 1.254268| 0.072926| 0.000000| 1.254268| 0.000000
 8365.0| 1.255902| 0.072890| 0.000000| 1.255902| 0.000000
 8370.0| 1.258773| 0.070009| 0.000000| 1.258773| 0.000000
 8375.0| 1.262053| 0.066428| 0.000000| 1.262053| 0.000000
 8380.0| 1.264914| 0.064289| 0.000000| 1.264914| 0.000000
 8385.0| 1.266829| 0.065120| 0.000000| 1.266829| 0.000000
 8390.0| 1.268471| 0.067990| 0.000000| 1.268471| 0.000000
 8395.0| 1.270817| 0.071355| 0.000000| 1.270817| 0.000000
 8400.0| 1.274842| 0.073670| 0.000000| 1.274842| 0.000000
 8405.0| 1.280949| 0.073773| 0.000000| 1.280949| 0.000000
 8410.0| 1.287259| 0.072037| 0.000000| 1.287259| 0.000000
 8415.0| 1.291318| 0.069218| 0.000000| 1.291318| 0.000000
 8420.0| 1.290676| 0.066074| 0.000000| 1.290676| 0.000000
 8425.0| 1.283998| 0.063211| 0.000000| 1.283998| 0.000000
 8430.0| 1.274432| 0.060645| 0.000000| 1.274432| 0.000000
 8435.0| 1.266242| 0.058243| 0.000000| 1.266242| 0.000000
 8440.0| 1.263692| 0.055871| 0.000000| 1.263692| 0.000000
 8445.0| 1.269485| 0.053578| 0.000000| 1.269485| 0.000000
 8450.0| 1.280062| 0.052148| 0.000000| 1.280062| 0.000000
 8455.0| 1.290302| 0.052546| 0.000000| 1.290302| 0.000000
 8460.0| 1.295083| 0.055738| 0.000000| 1.295083| 0.000000
 8465.0| 1.290788| 0.062202| 0.000000| 1.290788| 0.000000
 8470.0| 1.279824| 0.070460| 0.000000| 1.279824| 0.000000
 8475.0| 1.266102| 0.078550| 0.000000| 1.266102| 0.000000
 8480.0| 1.253534| 0.084505| 0.000000| 1.253534| 0.000000
 8485.0| 1.245163| 0.086892| 0.000000| 1.245163| 0.000000
 8490.0| 1.240562| 0.086394| 0.000000| 1.240562| 0.000000
 8495.0| 1.238433| 0.084227| 0.000000| 1.238433| 0.000000
 8500.0| 1.237481| 0.081604| 0.000000| 1.237481| 0.000000
 8505.0| 1.236473| 0.079419| 0.000000| 1.236473| 0.000000
 8510.0| 1.234439| 0.077285| 0.000000| 1.234439| 0.000000
 8515.0| 1.230470| 0.074495| 0.000000| 1.230470| 0.000000
 8520.0| 1.223660| 0.070341| 0.000000| 1.223660| 0.000000
 8525.0| 1.213712| 0.064471| 0.000000| 1.213712| 0.000000
 8530.0| 1.202767| 0.057952| 0.000000| 1.202767| 0.000000
 8535.0| 1.193578| 0.052208| 0.000000| 1.193578| 0.000000
 8540.0| 1.188895| 0.048662| 0.000000| 1.188895| 0.000000
 8545.0| 1.190726| 0.048229| 0.000000| 1.190726| 0.000000
 8550.0| 1.198107| 0.049799| 0.000000| 1.198107| 0.000000
 8555.0| 1.209327| 0.051754| 0.000000| 1.209327| 0.000000
 8560.0| 1.222680| 0.052475| 0.000000| 1.222680| 0.000000
 8565.0| 1.236478| 0.050894| 0.000000| 1.236478| 0.000000
 8570.0| 1.249130| 0.048148| 0.000000| 1.249130| 0.000000
 8575.0| 1.259065| 0.045921| 0.000000| 1.259065| 0.000000
 8580.0| 1.264714| 0.045898| 0.000000| 1.264714| 0.000000
 8585.0| 1.265206| 0.049233| 0.000000| 1.265206| 0.000000
 8590.0| 1.262479| 0.054942| 0.000000| 1.262479| 0.000000
 8595.0| 1.259168| 0.061510| 0.000000| 1.259168| 0.000000
 8600.0| 1.257909| 0.067422| 0.000000| 1.257909| 0.000000
 8605.0| 1.260507| 0.071555| 0.000000| 1.260507| 0.000000
 8610.0| 1.265441| 0.074368| 0.000000| 1.265441| 0.000000
 8615.0| 1.270357| 0.076710| 0.000000| 1.270357| 0.000000
 8620.0| 1.272902| 0.079432| 0.000000| 1.272902| 0.000000
 8625.0| 1.271263| 0.083093| 0.000000| 1.271263| 0.000000
 8630.0| 1.265780| 0.087073| 0.000000| 1.265780| 0.000000
 8635.0| 1.257333| 0.090460| 0.000000| 1.257333| 0.000000
 8640.0| 1.246802| 0.092343| 0.000000| 1.246802| 0.000000
 8645.0| 1.235042| 0.092031| 0.000000| 1.235042| 0.000000
 8650.0| 1.222805| 0.089719| 0.000000| 1.222805| 0.000000
